Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/15/tips-agar-hamil-anak-perempuan-seksolog-dr-boyke-ungkap-3-cara-mudah-ini-untuk-dilakukan-pasutri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/19/kakek-70-tahun-ditangkap-usai-cabuli-bocah-10-tahun-pelaku-masukkan-jari-ke-alat-vital-korban,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-19,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/10/ternyata-ini-4-penyebab-hawa-nafsu-pria-sulit-dikontrol-seksolog-dr-boyke-ungkap-cara-mengatasinya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/10/penyebab-haid-tidak-teratur-dan-cara-mengatasinya-simak-penjelasan-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/05/02/ingat-hubungan-suami-istri-full-tanpa-busana-sah-buya-yahyaafdalnya-pakai-selimut-karena-sunnah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/03/resmi-naik-ini-daftar-harga-rokok-di-alfamart-dan-indomaret-januari-2023,No,Tobacco,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/17/mitos-atau-fakta-pria-berbulu-lebat-identik-dengan-gairah-seksual-tinggi-dr-boyke-jelaskan-begini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/02/14/kopi-ternyata-bisa-jadi-obat-kuat-untuk-pria-syaratnya-harus-rutin-minum-jenis-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-07-19,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/01/odgj-mutilasi-odgj-di-garut-anak-anak-sempat-lihat-pelaku-cincang-tubuh-korban-videonya-viral,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/news,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/06/10/lafazkan-doa-ini-agar-tahan-lama-di-ranjang-dibaca-sebelum-berhubungan-suami-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/06/22/berapa-lama-suami-butuh-waktu-istirahat-sebelum-memasuki-ronde-kedua-begini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/30/6-cara-ini-bisa-bikin-istri-puas-di-ranjang-kata-dr-boyke-suami-wajib-tahu-tips-casonova-berikut,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/06/29/dr-boyke-ungkap-cara-mengetahui-perempuan-masih-perawan-atau-tidak-apa-bisa-dilihat-dari-fisik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/06/24/cara-mengetahui-perempuan-masih-perawan-atau-tidak-apa-bisa-dilihat-dari-fisik-ini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/19/kakek-70-tahun-ditangkap-usai-cabuli-bocah-10-tahun-pelaku-masukkan-jari-ke-alat-vital-korban?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,961,2024-07-19,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/03/21/bolehkah-menonton-film-biru-sebelum-berhubungan-intim-dengan-istri-begini-penjelasan-buya-yahya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,922,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/09/uas-sebut-jangan-berhubungan-intim-ketika-adzan-berkumandang-dr-boyke-sebaiknya-sebelum-shubuh,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,921,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/08/12/ini-bahaya-menonton-film-biru-atau-pornografi-bagi-otak-menurut-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,891,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,891,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/04/22/pasien-anak-smp-hamil-tapi-masih-perawan-ternyata-ini-penyebabnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,873,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/04/04/wanita-tidak-berdarah-saat-pertama-kali-berhubungan-intim-normal-atau-tidak-ini-penjelasan-dokter,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,871,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/01/kronologis-odgj-mutilasi-odgj-di-garut-pelaku-dan-korban-sempat-jalan-bersama-sebelum-kejadian,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,816,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/26/dr-boyke-ungkap-6-hal-ini-bisa-bikin-istri-bergetar-di-ranjang-suami-cukup-lakukan-rahasia-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,805,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/03/kasus-odgj-mutilasi-odgj-di-garut-pelaku-tawarkan-daging-anyar-ke-warga-dipotong-jadi-12-bagian,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,796,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/11/tiga-manfaat-daun-sirih-untuk-organ-intim-dan-mimisan-dr-boyke-ini-takaran-dan-cara-menggunakannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,794,2024-07-17,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/06/14/pakai-kb-masih-bisa-hamil-simak-penjelasan-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,772,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/03/17/fakta-atau-mitos-makan-terong-bikin-rudal-pria-loyo-ini-penjelasan-seksolog,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,715,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/12/26/70-persen-wanita-tak-puas-berhubungan-dengan-suami-dr-boyke-beberkan-penyebabnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,680,2024-07-18,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/11/02/usai-melahirkan-caesar-kapan-bisa-berhubungan-intim-lagi-dr-boyke-ini-agar-tak-lepas-jahitan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,658,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/15/cara-muda-agar-hamil-anak-perempuan-menurut-seksolog-dr-boyke-pasutri-lakukan-3-tips-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,615,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/03/04/cara-agar-hamil-anak-laki-laki-ala-seksolog-dr-boyke-pasutri-bisa-coba-di-rumah-dijamin-manjur,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,546,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2020/11/07/video-panas-19-detik-mirip-gisel-viral-di-medsos-mbah-mijan-angkat-bicara-dan-ucapkan-terima-kasih,Yes,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,532,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/05/02/bolehkan-hubungan-suami-istri-tanpa-busana-full-begini-hukumnya-kata-buya-yahya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,523,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/01/15/cara-mudah-membuat-ramuan-obat-kuat-pria-di-ranjang-dengan-bahan-alami,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,496,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/02/14/ternyata-kopi-bisa-jadi-obat-kuat-untuk-pria-syaratnya-harus-rutin-minum-kopi-jenis-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,474,2024-07-18,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/07/12/sate-kambing-bisa-bikin-pria-makin-perkasa-di-ranjang-tapi-dr-boyke-anjurkan-makan-sebelum-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,457,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/02/15/7-cara-rahasia-pria-jadi-perkasa-di-ranjang-tak-perlu-obat-kuat-dijamin-bikin-puas-pasangan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,452,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/05/bentuk-fisik-orang-yang-tidak-perawan-begini-kata-seksolog-dr-boyke-bisa-dilihat-dari-ciri-fisik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,438,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,433,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/10/07/boleh-dicoba-begini-tips-cepat-hamil-dari-dr-zaidul-akbar-rutin-minum-ultimate-kunyit-biar-subur,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,424,2024-07-22,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/17/miss-v-kurang-mencengkram-usai-melahirkan-dr-boyke-bongkar-cara-mengatasinya-lakukan-hal-ini-rutin,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,421,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/berapa-kali-idealnya-pasutri-berhubungan-intim-dalam-seminggu-dr-boyke-normalnya-segini-ikut-usia,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,396,2024-07-19,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/28/mudah-banget-dr-boyke-ungkap-cara-mengatasi-lemah-syahwat-pada-penderita-diabetes?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,395,2024-07-21,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/06/12/benarkah-air-rebusan-daun-sirih-bikin-peranakan-kering-wanita-wajib-tahu-begini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,383,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/08/tips-hamil-untuk-dapat-anak-laki-laki-suami-harus-banyak-makan-ini-simak-penjelasan-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,359,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/11/14/dr-boyke-ungkap-cirinya-ini-perbedaan-selaput-dara-robek-karena-olahraga-dan-hubungan-intim,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,351,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/01/03/simak-cara-bedakan-cairan-yang-keluar-dari-kemaluan-mani-atau-bukan-lengkap-tata-cara-mandi-junub,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,324,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/06/03/tren-laser-bikin-gundul-bulu-kemaluan-ternyata-dilarang-begini-penjelasan-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,321,2024-07-17,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,317,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/02/11/suami-wajib-tahu-begini-cara-yang-baik-untuk-mengajak-istri-berhubungan-intim-buya-yahya-beri-tips,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,304,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/03/05/harus-dipelajari-suami-begini-tips-mengajak-istri-berhubungan-intim-menurut-buya-yahya,No,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,275,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/15/tips-agar-hamil-anak-perempuan-seksolog-dr-boyke-ungkap-3-cara-mudah-ini-untuk-dilakukan-pasutri?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,274,2024-07-17,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/02/27/berhubungan-intim-teralu-lama-bisa-fatal-akibatnya-seksolog-dr-boyke-beberkan-durasi-yang-ideal,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,273,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/05/17/benarkah-posisi-woman-on-top-bisa-menghindari-kehamilan-begini-penjelasan-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,272,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/22/pria-tua-alami-kejadian-konyol-5-cincin-nyangkut-di-alat-vital-istri-temani-ke-kantor-damkar-yogya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,269,2024-07-21,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/02/08/dr-boyke-sebut-baking-soda-bisa-bikin-pasutri-punya-anak-laki-laki-kok-bisa-simak-penjelasannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,267,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/28/mudah-banget-dr-boyke-ungkap-cara-mengatasi-lemah-syahwat-pada-penderita-diabetes,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,265,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/31/anti-kanker-rahim-dr-boyke-anjurkan-gunakan-2-minyak-ini-untuk-pelumas-alami-pasutri-harus-tahu,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,260,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/17/dari-hasil-donasi-rp-10-ribu-garda-indonesia-bangun-rumah-layak-huni-untuk-warga-aceh-singkil,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,259,2024-07-21,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/06/22/berapa-lama-suami-butuh-waktu-istirahat-sebelum-memasuki-ronde-kedua-begini-kata-dr-boyke?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,247,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/01/15/ingin-kuat-bertempur-pria-wajib-coba-minum-air-rebusan-daun-putri-malu-hangat-ini-manfaatnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,241,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/06/15/inilah-dosis-yang-tepat-gunakan-daun-sirih-untuk-area-miss-v-dr-boyke-bahaya-jangan-sering-sering,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,239,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/02/14/kopi-ternyata-bisa-jadi-obat-kuat-untuk-pria-syaratnya-harus-rutin-minum-jenis-ini?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,237,2024-07-18,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/08/20/mitos-atau-fakta-benarkah-wanita-berbulu-lebat-punya-gairah-seksual-tinggi-begini-kata-dr-boyke?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,235,2024-07-17,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/14/sosok-thomas-matthew-crooks-pemuda-20-tahun-penembak-donald-trump-lepaskan-8-peluru-senpi-ar-15,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,228,2024-07-22,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2019/05/22/kronologi-hingga-motif-pelaku-mutilasi-di-malang-ini-7-fakta-terbaru-sugeng-tersangka-pembunuhan,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,227,2024-07-20,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/06/15/inilah-dosis-yang-tepat-gunakan-daun-sirih-untuk-area-miss-v-dr-boyke-bahaya-jangan-sering-sering?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,223,2024-07-19,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/04/06/tolak-berhubungan-intim-istri-pilih-masturbasikan-suami-di-siang-hari-ramadhan-apa-hukumnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,219,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/07/18/konsumsi-cairan-laki-laki-ini-ternyata-kaya-protein-dr-boyke-sama-dengan-minum-segelas-susu,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,219,2024-07-19,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/03/26/ini-5-ramuan-obat-kuat-tradisional-warisan-nenek-moyang-khusus-untuk-suami-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,216,2024-07-18,2024-07-21
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2019/10/12/miliki-panjang-organ-vital-hampir-setengah-meter-pria-ini-justru-jadi-penyandang-cacat-kok-bisa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,213,2024-07-18,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/28/agar-istri-cepat-hamil-dr-boyke-ungkap-3-cara-mengentalkan-sperma-untuk-meningkatkan-kesuburan-pria,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,211,2024-07-20,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/22/banyak-bercinta-sebelum-menikah-ternyata-bikin-orang-susah-menemukan-kepuasan-ini-kata-buya-yahya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,208,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/31/seksolog-dr-boyke-bagikan-5-tips-enak-enak-bareng-istri-agar-tak-bosenin-pasutri-makin-harmonis,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,207,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/04/20/nikahi-duda-anak-4-gadis-ini-langsung-menyesal-setelah-dengar-bisikan-suami-pada-malam-pertama,Yes,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,207,2024-07-17,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/06/10/lafazkan-doa-ini-agar-tahan-lama-di-ranjang-dibaca-sebelum-berhubungan-suami-istri?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,204,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/08/15/sudah-tak-haid-tapi-keluar-darah-beserta-keputihan-apa-bahaya-begini-kata-dr-boyke-dan-solusinya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,199,2024-07-21,2024-07-22
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2018/08/13/cerita-di-balik-foto-menyeramkan-momo-challenge-ada-tantangan-yang-berbahaya,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,187,2024-07-23,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/13/dr-boyke-ingatkan-wanita-jangan-sering-pakai-lingerie-bisa-bikin-organ-intim-wanita-menderita,Yes,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,186,2024-07-17,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/404,Yes,Adult: Sexual content;Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,182,2024-07-19,2024-07-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/03/kasus-odgj-mutilasi-odgj-di-garut-pelaku-tawarkan-daging-anyar-ke-warga-dipotong-jadi-12-bagian?page=all,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,182,2024-07-21,2024-07-21
