Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2024/09/14/seorang-suami-di-mojokerto-jual-istrinya-untuk-hubungan-intim-3-orang-pasang-tarif-rp15-juta,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15000,2024-09-14,2024-09-17
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2024/09/13/breaking-news-kecelakaan-di-batam-tewaskan-siswi-smk-dekat-polsek-sekupang?_source_stat_=%7B%22page_id%22%3A%22push%22%2C%22ods_id%22%3A%2230145239-4-3-66e4065789b4ce1e50e6f168%22%7D,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13000,2024-09-14,2024-09-15
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2024/09/04/tonton-video-viral-yandex-com-full-hd-tanpa-sensor-rabu-4-september-2024,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12000,2024-09-11,2024-09-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2024/09/11/viral-paman-aniaya-ponakan-di-bulukumba-korban-minta-ampun-malah-terus-dihajar,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,11000,2024-09-11,2024-09-16
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2024/09/16/ada-kabar-mat-solar-bajaj-bajuri-meninggal-anak-muncul-ungkap-kondisi-makan-harus-diblender?source=kgnotif_1,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11000,2024-09-15,2024-09-17
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/09/01/link-vidu-ai-studio-gratis-untuk-bikin-2-foto-pelukan-dan-cium-ikut-tren-tiktok-viral-anti-gagal,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,9000,2024-09-11,2024-09-17
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/12/09/tanpa-sensor-para-pemain-di-lima-film-ini-benar-benar-lakukan-adegan-ranjang-di-depan-kamera,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8500,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/tafakur,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,8400,2024-09-11,2024-09-17
babel.tribunnews.com,Page,N/A,N/A,babel.tribunnews.com/kasus,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7100,2024-09-11,2024-09-17
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/11/video-viral-erika-putri-dan-ojol-8-menit-blunder-masih-dicari-si-selebgram-respons-santai,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6700,2024-09-11,2024-09-17
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2024/09/06/link-nonton-video-viral-yandex-com-full-hd-tanpa-sensor-jumat-6-september-2024,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6300,2024-09-11,2024-09-17
flores.tribunnews.com,Page,N/A,N/A,flores.tribunnews.com/2024/09/13/proyek-instalasi-listrik-untuk-spam-kota-maumere-mandek-ini-kata-manager-pemasaran-pln-sikka,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6000,2024-09-13,2024-09-16
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5500,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5000,2024-09-11,2024-09-17
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2024/09/14/motif-adik-bunuh-kakak-ipar-di-jaktim-dosa-adik-kandung-korban-6-tahun-silam-jadi-pemicunya?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,4400,2024-09-13,2024-09-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/07/16/cewek-seksi-ini-mengaku-pergoki-lucky-hakim-main-pedang-pedangan-dengan-adik-prianya,Yes,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,4300,2024-09-12,2024-09-17
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/parapuan/2022/10/08/ada-3-posisi-klasik-saat-berhubungan-intim-salah-satunya-missionary,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4200,2024-09-11,2024-09-17
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2024/09/12/cerita-saksi-lihat-maling-bobol-sekolah-sebelum-tewas-kejepit-pintu-di-kalimantan-tengah?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,4100,2024-09-13,2024-09-15
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/15/alasan-sebenarnya-suami-di-mojokerto-jual-istri-layani-dua-pria-di-hotel-demi-uang-dan-fantasi-seks,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4100,2024-09-15,2024-09-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/11/26/rugi-kalau-tak-tahu-inilah-arti-bo-st-lt-di-ucapan-terima-kasih-psk-kepada-anji-drive,Yes,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,3800,2024-09-11,2024-09-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/11/22/cara-memanjakan-mr-p-suami-menurut-seksolog-zoya-amirin,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3700,2024-09-11,2024-09-17
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2021/08/25/belajar-gitar-7-lagu-romantis-armada-dan-dewa-19-pakai-kunci-paling-mudah-cocok-bagi-pemula,Yes,Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,3700,2024-09-11,2024-09-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/11/04/amalan-doa-kuat-dan-tahan-lama-khusus-suami-ketika-berhubungan-dengan-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-11,2024-09-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-11,2024-09-17
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/06/06/dilarang-tayang-di-indonesia-5-anime-penuh-adegan-panas-18-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-09-11,2024-09-17
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/surabaya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-09-11,2024-09-17
www.tribunnewswiki.com,Page,N/A,N/A,www.tribunnewswiki.com/2024/08/07/video-link-erika-blunder-8-menit-viral-di-twitter-tiktok-isi-percakapan-dengan-ojol-jadi-sorotan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-09-13,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/03/dokter-boyke-sebut-khasiat-daun-sirih-untuk-kesehatan-dan-cara-penggunaannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3200,2024-09-11,2024-09-17
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/19/video-syakirah-viral-di-tiktok-dan-twitter-kini-16-link-full-videonya-diburu-warganet-sosok-pemeran,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-09-11,2024-09-17
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/metro-bandung,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-09-12,2024-09-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/05/07/anda-lemah-syahwat-dr-zaidul-akbar-ungkap-rahasia-obat-herbal-keperkasaan-di-ranjang,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2700,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/13/bejat-suami-tega-jual-istri-ke-pria-hidung-belang-buka-layanan-threesome-seharga-rp-15-juta,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-09-13,2024-09-15
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/11/10/lirik-dan-arti-sholawat-law-kana-bainanal-habib,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/01/buya-yahya-beberkan-tips-puaskan-suami-saat-istri-dalam-keadaan-haid,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-09-11,2024-09-17
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-09-11,2024-09-17
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-09-11,2024-09-17
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/09/14/seorang-suami-di-mojokerto-jual-istrinya-untuk-hubungan-intim-3-orang-pasang-tarif-rp15-juta?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-09-14,2024-09-15
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/10/05/ngebj-adalah-suatu-istilah-kotor-inilah-arti-nge-bj-atau-aapa-itu-nge-bj-dalam-bahasa-gaul,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-09-11,2024-09-17
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/22/2-kategori-dan-49-istilah-yang-sering-digunakan-di-film-biru,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-11,2024-09-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2019/05/28/video-viral-anak-smp-dan-mahasiswa-banyuwangi-lakukan-hubungan-badan-layaknya-suami-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-11,2024-09-16
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/kupang-news,Yes,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-11,2024-09-17
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2022/11/01/cara-nonton-yandex-ru-video-viral-full-no-sensor-tanpa-vpn-dengan-mudah-link-website-dan-aplikasi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-11,2024-09-17
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/02/13/nesya-viral-trending-di-twitter-video-adegan-wikwik-gadis-18-tahun-no-sensor-link-dicari-nitizen,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-11,2024-09-16
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/06/24/cara-mengetahui-perempuan-masih-perawan-atau-tidak-apa-bisa-dilihat-dari-fisik-ini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-11,2024-09-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-11,2024-09-17
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-11,2024-09-17
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/06/02/dilarang-di-sejumlah-negara-5-anime-populer-ini-penuh-adegan-17-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-11,2024-09-17
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/09/15/geger-threesome-di-mojokerto-suami-tawarkan-istri-seharga-rp15-juta-alasannya-demi-puaskan-hasrat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-14,2024-09-15
health.tribunnews.com,Page,N/A,N/A,health.tribunnews.com/2024/09/17/5-penyakit-dan-gaya-hidup-penyebab-susah-ereksi-pada-pria-mengurangi-kualitas-hubungan-suami-istri?source=kgnotif_1,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-16,2024-09-17
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2024/09/17/video-viral-yandex-com-selasa-17-september-2024-full-hd-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-17,2024-09-17
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/09/12/7-cara-gampang-nonton-yandex-browser-jepang-video-film-viral-terbaru-thailand-gak-perlu-vpn?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-12,2024-09-17
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/12/04/lima-wanita-bintang-film-dewasa-paling-favorit-nomor-4-kategori-adegan-sesama-jenis-terbaik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-11,2024-09-17
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2022/06/23/arti-mimpi-berhubungan-badan-dengan-artis-pertanda-baik-atau-burk-ini-penjelasan-pakar,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-11,2024-09-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-11,2024-09-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-11,2024-09-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-11,2024-09-17
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/amp/2024/09/12/7-cara-gampang-nonton-yandex-browser-jepang-video-film-viral-terbaru-thailand-gak-perlu-vpn,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-12,2024-09-17
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2017/02/19/4-film-ini-disebut-punya-adegan-intim-paling-parah-dibanding-50-shades-of-grey,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-11,2024-09-17
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/02/20/video-erika-viral-di-tiktok-prank-ojol-full-1-menit-31-detik-awalnya-masuk-rumah-lalu-kamar-mandi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-11,2024-09-17
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/07/28/62-film-semi-jepang-terbaru-2022-beresolusi-hd-paling-laris-ditonton-romansa-hingga-perselingkuhan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-11,2024-09-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/news/internasional,Yes,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-11,2024-09-17
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/09/15/terbongkar-aksi-hm-jualan-fantasi-pasutri-melalui-grup-facebook-tarif-sekali-threesome-rp15-juta,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-14,2024-09-16
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2023/01/16/4-tips-masturbasi-yang-aman-jangan-pakai-sabun-bolong-simak-penjelasan-seksolog-dr-dina,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-11,2024-09-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/15/sosok-ibu-di-prabumulih-tega-pasung-anaknya-gegara-kesal-korban-sering-mencuri-dan-bikin-malu?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-15,2024-09-16
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-11,2024-09-17
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/kalbar/kapuashulu,Yes,Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-11,2024-09-17
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/15/tips-agar-hamil-anak-perempuan-seksolog-dr-boyke-ungkap-3-cara-mudah-ini-untuk-dilakukan-pasutri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-11,2024-09-17
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/05/27/13-arti-mimpi-ejakulasi-dan-orgasme-menurut-primbon-jawa-mengacu-pada-perasaan-tertekan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-11,2024-09-17
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/07/14/15-kunci-jawaban-pai-kelas-6-kurikulum-merdeka-halaman-27-29-bab-1-belajar-al-quran-dan-adi,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-12,2024-09-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/ini-perbedaan-antara-pijat-plus-plus-dengan-pijat-kesehatan-jangan-sampai-salah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-11,2024-09-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2024/09/16/breaking-news-jenazah-laki-laki-kaus-ungu-tergeletak-dekat-kebun-warga-dusun-air-rembikang-belitung.,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-16,2024-09-17
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/metro-bandung/kota-bandung,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-12,2024-09-17
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2024/09/12/cerita-saksi-lihat-maling-bobol-sekolah-sebelum-tewas-kejepit-pintu-di-kalimantan-tengah,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-14,2024-09-15
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/08/30/viral-aksi-perundungan-di-smp-3-gowa-korban-diinjak-hingga-dibanting-6-saksi-diperiksa,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-11,2024-09-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/15/alasan-sebenarnya-suami-di-mojokerto-jual-istri-layani-dua-pria-di-hotel-demi-uang-dan-fantasi-seks?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-15,2024-09-16
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2023/12/07/apa-arti-pijat-plus-plus-istilah-viral-tiktok-sering-muncul-dalam-bahasa-gaul-ini-maknanya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/11/01/berhubungan-intim-lebih-dari-2-kali-sehari-berapa-kali-idealnya-begini-jawaban-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-11,2024-09-17
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/19/film-jepang-terbaru-2022-cocok-ditonton-untuk-pasangan-baru-menikah-bikin-hubungan-semakin-lengket,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/23/seksolog-dr-boyke-beri-tips-cara-memuaskan-pasangan-saat-berhubungan-intim-singgung-bermacam-gaya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-11,2024-09-17
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/05/film-jepang-terbaru-2022-yang-hanya-boleh-disaksikan-untuk-penonton-usia-18-tahun-ke-atas-apa-saja?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-11,2024-09-17
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2024/08/30/viral-aksi-perundungan-di-smp-3-gowa-korban-diinjak-hingga-dibanting-6-saksi-diperiksa,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-11,2024-09-17
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/07/24/kenali-6-ciri-wanita-sudah-tak-perawan-dari-mata-hidung-sampai-telapak-tangan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-11,2024-09-17
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2019/09/18/inilah-sejumlah-manfaat-dan-khasiat-kopi-cleng-kopi-perkasa-tumbangkan-belasan-pria-sumedang,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-11,2024-09-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2023/01/09/dr-boyke-bongkar-cara-puaskan-istri-saat-berhubungan-intim-lakukan-tips-ala-casanova-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-11,2024-09-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/08/20/mitos-atau-fakta-benarkah-wanita-berbulu-lebat-punya-gairah-seksual-tinggi-begini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-11,2024-09-17
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2024/09/17/minibus-terguling-usai-tabrak-pembatas-jalan-2-siswa-sd-tewas-8-lainnya-luka-luka,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-16,2024-09-17
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/10/21/ternyata-ini-arti-mimpi-berhubungan-intim-dengan-banyak-orang,Yes,Ads Disguised as Content;Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-11,2024-09-17
