Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/11/13/kuasa-hukum-tuding-jpu-cuma-cari-aman-di-balik-tuntutan-bebas-supriyani-bongkar-ada-keraguan-jaksa?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7500,2024-11-12,2024-11-13
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/11/13/profil-rouf-sopir-truk-pemicu-kecelakaan-beruntun-di-cipularang-punya-5-anak-dan-nafkahi-kakak?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,7200,2024-11-13,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/09/daftar-lengkap-11-orang-korban-pembantaian-oknum-tni-di-kecamatan-sibiru-biru-ada-yang-tewas,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6900,2024-11-10,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/13/kecewa-dengan-mahar-yang-diberikan-pengantin-di-hari-pernikahan-ekspresi-mempelai-wanita-disorot,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6600,2024-11-13,2024-11-14
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2024/11/13/nasib-rouf-kerja-4-bulan-jadi-sopir-truk-kini-alami-kecelakaan-awalnya-jual-tahu-bulat?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6200,2024-11-12,2024-11-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2024/11/13/perjuangan-muhidin-sopir-ojol-terpaksa-antar-pesanan-pakai-sepeda-ontel-nangis-dapat-bantuan?page=4,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6100,2024-11-13,2024-11-13
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5900,2024-11-08,2024-11-14
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/23/pengakuan-pelaku-congkel-mata-faisal-di-bogor-parah-perkirakan-korban-tak-bisa-melihat-lagi,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5800,2024-11-08,2024-11-14
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2024/11/13/kecewa-dengan-tuntutan-bebas-kuasa-hukum-korban-guru-supriyani-berkali-kali-akui-pukul-muridnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5300,2024-11-13,2024-11-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2024/11/10/ayam-jatinangor-house-klarifikasi-soal-vireo-viral-karyawan-tak-pakai-baju-kami-memohon-maaf,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5200,2024-11-09,2024-11-14
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2024/11/14/sebelumnya-mulung-ini-fakta-baru-sopir-truk-di-kecelakaan-tol-cipularang-rouf-baru-4-bulan-kerja,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,4800,2024-11-13,2024-11-14
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/11/13/profil-rouf-sopir-truk-pemicu-kecelakaan-beruntun-di-cipularang-punya-5-anak-dan-nafkahi-kakak?page=3,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,4100,2024-11-13,2024-11-14
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4100,2024-11-08,2024-11-14
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2024/11/13/nasib-rouf-kerja-4-bulan-jadi-sopir-truk-kini-alami-kecelakaan-awalnya-jual-tahu-bulat?page=3,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3800,2024-11-12,2024-11-14
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/22/2-kategori-dan-49-istilah-yang-sering-digunakan-di-film-biru,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-11-08,2024-11-14
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-11-08,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/pilu-ibu-sri-ulina-ditunjang-sampai-masuk-parit-saat-insiden-prajurit-tni-armed-serang-warga-sipil?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-11-11,2024-11-12
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/identitas-mayat-wanita-yang-ditemukan-di-dekat-tumpukan-sampah-di-tembung-deli-serdang?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3400,2024-11-12,2024-11-14
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3300,2024-11-08,2024-11-14
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2024/11/13/nasib-rouf-kerja-4-bulan-jadi-sopir-truk-kini-alami-kecelakaan-awalnya-jual-tahu-bulat?page=4,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3300,2024-11-12,2024-11-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2024/11/08/terlanjur-viral-daftar-41-janda-di-cianjur-lengkap-nomor-telepon-beredar-di-wa-ini-kata-humas-pa,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3200,2024-11-10,2024-11-14
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/metropolitan/2024/11/13/sasa-tewas-dalam-kecelakaan-tol-cipularang-ayah-duga-korban-lindungi-anak-tentara-di-dalam-mobil,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3200,2024-11-12,2024-11-13
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/banyak-kasusnya-mandek-prajurit-tni-berulah-lagi-bantai-warga-sipillbh-medan-kecam-tindakan-aparat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-11-12,2024-11-13
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/07/24/viral-video-anak-smp-berbuat-tak-senonoh-pakai-minyak-telon-bocor-ke-twitter-tiktok-dan-facebook,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-11-08,2024-11-14
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/02/12/6-anime-yang-haram-ditonton-oleh-bocil-miliki-adegan-dan-karakter-panas-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-11-08,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/viral-teganya-seorang-ibu-habisi-nyawa-2-anaknya-lalu-simpan-jasadnya-selama-2-minggu?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-11-12,2024-11-14
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/19/film-jepang-terbaru-2022-cocok-ditonton-untuk-pasangan-baru-menikah-bikin-hubungan-semakin-lengket?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2700,2024-11-08,2024-11-14
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2700,2024-11-08,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/pilu-ibu-sri-ulina-ditunjang-sampai-masuk-parit-saat-insiden-prajurit-tni-armed-serang-warga-sipil?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-11-11,2024-11-12
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/15/biodata-erika-putri-sosoknya-viral-gegara-video-blunder-8-menit-prank-ojol,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-11-08,2024-11-14
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional,No,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-11-12,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/13/wanita-yang-ditemukan-tewas-dekat-tumpukan-sampah-di-deli-serdang-merupakan-tulang-punggung-keluarga?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-11-13,2024-11-14
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2013/02/08/inilah-10-bintang-film-panas-paling-berpendidikan-tinggi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-11-08,2024-11-14
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2024/11/13/siswa-sma-di-surabaya-dibully-orangtua-siswa-disuruh-sujud-dan-menggonggong-korban-lapor-polisi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-11-13,2024-11-13
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/tragis-remaja-pria-ini-tega-mutilasi-ibunya-lantaran-dilarang-main-game-dan-tablet-disita?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-11-12,2024-11-13
jakarta.tribunnews.com,Page,N/A,N/A,jakarta.tribunnews.com/2024/11/11/kecelakaan-beruntun-hari-ini-di-tol-purbaleunyi-mobil-hingga-bertumpuk-terdengar-tangisan-histeris,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-11-13,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/pilu-ibu-sri-ulina-ditunjang-sampai-masuk-parit-saat-insiden-prajurit-tni-armed-serang-warga-sipil?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-11-11,2024-11-12
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/11/14/wanita-tukang-seblak-tewas-dicor-pacarnya-pelaku-marah-karena-korban-berpikir-ulang-soal-menikah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-11-13,2024-11-14
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/08/video-viral-erika-blunder-8-menit-prank-ojol-apa-isinya-klarifikasi-dan-faktasebenarnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-11-08,2024-11-14
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/?lgn_method=google&google_btn=onetap,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-11-13,2024-11-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2024/11/04/susno-duadji-beber-proses-penanganan-kasus-guru-supriyani-kubu-aipda-wh-warning-situasi-jadi-gaduh,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-11-09,2024-11-12
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/nasional/2024/11/13/potensi-kebocoran-negara-capai-rp-981-triliun-tni-bakal-bentuk-satgas-khusus-tangani-judi-online,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-11-12,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/geger-ada-mayat-wanita-ditemukan-dekat-tumpukan-sampah-di-tembung-deli-serdang?source=kgnotif_1,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-11-11,2024-11-14
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/22/motif-pelaku-congkel-mata-faisal-di-bogor-mengaku-marah-istrinya-dipukul-korban-pakai-botol-miras,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-11-08,2024-11-14
jakarta.tribunnews.com,Page,N/A,N/A,jakarta.tribunnews.com/2024/11/14/aku-udah-gak-kuat-ucap-bocah-perempuan-di-batam-kepala-bocor-lalu-leher-dirantai-ibu-kandung,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-11-14,2024-11-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-11-08,2024-11-14
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/11/12/amankah-jika-pria-setiap-hari-mengeluarkan-sperma-apa-dampaknya-kesehatan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-11-12,2024-11-13
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/11/14/kejam-ibu-di-batam-rantai-leher-putri-kandung-gegara-sembunyikan-hp-kepala-korban-bocor-dianiaya?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-11-14,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/04/02/motif-ayu-dewanti-kerap-rekam-dirinya-tanpa-busana-dan-hubungan-intim-lalu-diunggah-ke-media-sosial,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-11-08,2024-11-14
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/19/film-jepang-terbaru-2022-cocok-ditonton-untuk-pasangan-baru-menikah-bikin-hubungan-semakin-lengket,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-11-08,2024-11-14
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/08/22/4-anime-dewasa-yang-tidak-boleh-ditonton-anak-kecil-awas-banyak-adegan-erotisnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-11-08,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/10/16/pilu-agus-kini-divonis-buta-permanen-uang-donasi-rp15-m-kontroversi-hingga-warganet-minta-kembali,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-11-08,2024-11-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2024/11/04/susno-duadji-beber-proses-penanganan-kasus-guru-supriyani-kubu-aipda-wh-warning-situasi-jadi-gaduh?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-11-08,2024-11-12
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-11-08,2024-11-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-11-08,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2023/01/09/dr-boyke-bongkar-cara-puaskan-istri-saat-berhubungan-intim-lakukan-tips-ala-casanova-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-11-08,2024-11-14
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/kupang-news,Yes,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,1600,2024-11-08,2024-11-14
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2022/11/04/5-rekomendasi-anime-erotis-tanpa-sensor-penuh-dengan-adegan-syur-ada-serial-high-school-dxd,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/ini-perbedaan-antara-pijat-plus-plus-dengan-pijat-kesehatan-jangan-sampai-salah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-14
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/01/buya-yahya-beberkan-tips-puaskan-suami-saat-istri-dalam-keadaan-haid,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-14
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/05/film-jepang-terbaru-2022-yang-hanya-boleh-disaksikan-untuk-penonton-usia-18-tahun-ke-atas-apa-saja?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-13
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/07/06/inilah-kode-istilah-dalam-dunia-prostitusi-michat-st-lt-gh-exclude,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/12/kebut-kebutan-berujung-teman-tewas-pemuda-ini-buang-memori-kamera-dasbor-hilangkan-barang-bukti?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-12,2024-11-13
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/06/24/cara-mengetahui-perempuan-masih-perawan-atau-tidak-apa-bisa-dilihat-dari-fisik-ini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-14
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/07/24/kenali-6-ciri-wanita-sudah-tak-perawan-dari-mata-hidung-sampai-telapak-tangan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-14
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/11/07/jenazah-lansia-terjatuh-ke-sumur-di-buleleng-sudah-membusuk-evakuasi-dilakukan-tim-sar-aparat?engine=JXA,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-11-08,2024-11-12
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2020/11/07/tato-di-paha-gisella-anastasia-disorot-pasca-video-syur-mirip-gisel-heboh-dan-viral,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-11-12,2024-11-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/11/22/cara-memanjakan-mr-p-suami-menurut-seksolog-zoya-amirin,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-11-08,2024-11-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-11-08,2024-11-14
banten.tribunnews.com,Page,N/A,N/A,banten.tribunnews.com/amp/2024/11/10/link-terbaru-video-mesum-mirip-lydia-onic-durasi-12-menit-13-detik-berikut-ini-sosoknya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-10,2024-11-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2024/07/29/sosok-panji-winata-anak-tomy-winata-9-naga-yang-bersama-haji-isam-dukung-siti-kdi-mau-apa,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-11,2024-11-14
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/02/20/video-erika-viral-di-tiktok-prank-ojol-full-1-menit-31-detik-awalnya-masuk-rumah-lalu-kamar-mandi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-08,2024-11-14
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/07/22/apa-itu-bdsm-begini-sejarah-dan-ciri-ciri-orang-yang-suka-sadomasokisme,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-08,2024-11-14
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/02/01/daftar-film-yoo-jung-ii,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-08,2024-11-13
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2024/11/13/profil-rouf-sopir-truk-pemicu-kecelakaan-beruntun-di-cipularang-punya-5-anak-dan-nafkahi-kakak?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-12,2024-11-14
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/04/24/16-link-full-video-syakirah-viral-tampil-vulgar-beredar-di-tiktok-dan-twitter-masih-diburu-nitizen,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-08,2024-11-14
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/02/28/segini-tarif-harga-terapi-alat-vital-di-h-saepudin-cucu-mak-erot,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-11-08,2024-11-14
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-11-08,2024-11-14
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/?lgn_method=google&google_btn=onetap,No,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-11-12,2024-11-13
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2024/10/29/sosok-istri-aipda-wh-pelapor-guru-supriyani-yang-mengaku-mendapat-penolakan-luar-biasa-dari-pgri?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-11-08,2024-11-13
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/video-call-sex-vcs,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-11-08,2024-11-14
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2023/02/08/5-anime-yang-penuh-dengan-adegan-panas-17-ada-yosuga-no-sora-waspada-bocil-dilarang-nonton,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-11-08,2024-11-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/11/10/lirik-dan-arti-sholawat-law-kana-bainanal-habib,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-11-08,2024-11-14
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/12/06/golden-shower-bahasa-gaul-dewasa-apa-arti-golden-shower-saat-berhubungan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-11-11,2024-11-14
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/09/16/26-tanda-wanita-mempermainkan-perasaanmu-nomor-8-10-23-25-dan-26-bikin-baper,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-11-08,2024-11-14
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/11/12/istri-sopir-truk-kecelakaan-maut-tol-cipularang-tolong-suami-saya-dia-tak-tahu-apa-apa?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-11-12,2024-11-12
