Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/01/buya-yahya-beberkan-tips-puaskan-suami-saat-istri-dalam-keadaan-haid,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-07-25,2024-07-31
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-07-25,2024-07-31
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2024/05/16/video-skandal-20-detik-diduga-mahasiswi-di-jambi-viral-warganet-cantik-ceweknya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-07-25,2024-07-31
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2022/11/01/cara-nonton-yandex-ru-video-viral-full-no-sensor-tanpa-vpn-dengan-mudah-link-website-dan-aplikasi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-07-25,2024-07-31
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2024/03/18/10-arti-mimpi-berhubungan-badan-dalam-islam-dengan-mantan-hingga-ibu-kandung,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3500,2024-07-25,2024-07-31
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/01/18/perhatikan-ini-ciri-wanita-yang-sering-melakukan-masturbasi-7-tanda-ini-bakal-mengungkapkannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3300,2024-07-25,2024-07-31
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/11/22/cara-memanjakan-mr-p-suami-menurut-seksolog-zoya-amirin,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3100,2024-07-25,2024-07-31
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2900,2024-07-25,2024-07-31
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2024/07/30/kala-jenderal-jebolan-akpol-91-bagi-bagi-tiket-umrah-untuk-pemandi-jenazah-di-jeneponto?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2900,2024-07-30,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/29/deretan-kebiasaan-ini-berisiko-bikin-wanita-mandul-simak-penjelasan-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-07-28,2024-07-31
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2018/01/06/video-viral-tante-vs-bocah-anak-anak-itu-sebenarnya-tolak-hubungan-badan-tapi-diimingi-ini,Yes,Ads Disguised as Content;Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-07-25,2024-07-31
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/kupang-news,Yes,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,2800,2024-07-25,2024-07-31
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2700,2024-07-25,2024-07-31
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/07/18/tragedi-kecelakaan-suami-jennifer-coppen-meninggal-hilang-kendali-tabrak-pembatas-pulau-jalan,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-07-25,2024-07-31
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2018/02/10/5-film-ini-aktornya-lakukan-adegan-ranjang-beneran-namun-ada-yang-terbongkar-rahasianya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-07-25,2024-07-31
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/12/09/tanpa-sensor-para-pemain-di-lima-film-ini-benar-benar-lakukan-adegan-ranjang-di-depan-kamera?page=2,Yes,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,2500,2024-07-25,2024-07-31
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/22/2-kategori-dan-49-istilah-yang-sering-digunakan-di-film-biru,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-07-25,2024-07-31
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/11/18/materi-ipa-kelas-ix-alat-reproduksi-wanita-fungsi-dan-metode-mudah-menghafal,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-07-25,2024-07-31
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-07-25,2024-07-31
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-07-31,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/23/seksolog-dr-boyke-beri-tips-cara-memuaskan-pasangan-saat-berhubungan-intim-singgung-bermacam-gaya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/06/16/suami-istri-adalah-muhrim-apakah-batal-wudhunya-jika-bersentuhan-kulit-simak-kata-uas-buya-yahya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-07-25,2024-07-31
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/parapuan/2022/10/08/ada-3-posisi-klasik-saat-berhubungan-intim-salah-satunya-missionary,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-07-25,2024-07-31
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2023/12/07/apa-arti-pijat-plus-plus-istilah-viral-tiktok-sering-muncul-dalam-bahasa-gaul-ini-maknanya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-07-25,2024-07-31
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/sport/bulutangkis,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/06/cara-mengetahui-perempuan-masih-perawan-atau-tidak-dr-boyke-ungkap-caranya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-07-25,2024-07-31
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/superball/persibmania,Yes,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,2100,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/15/tips-agar-hamil-anak-perempuan-seksolog-dr-boyke-ungkap-3-cara-mudah-ini-untuk-dilakukan-pasutri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-07-25,2024-07-31
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/07/19/hal-aneh-dari-kecelakaan-dali-wassink-suami-jennifer-coppen-di-sunset-road-bali-kok-bisa-nabrak,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/11/01/berhubungan-intim-lebih-dari-2-kali-sehari-berapa-kali-idealnya-begini-jawaban-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/10/ternyata-ini-4-penyebab-hawa-nafsu-pria-sulit-dikontrol-seksolog-dr-boyke-ungkap-cara-mengatasinya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-07-25,2024-07-31
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2022/06/23/arti-mimpi-berhubungan-badan-dengan-artis-pertanda-baik-atau-burk-ini-penjelasan-pakar,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-07-25,2024-07-31
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/23/kumpulan-film-jepang-khusus-dewasa-subtitle-indonesia-resolusi-hd-dan-durasi-dua-jam-ini-daftarnya,Yes,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-07-25,2024-07-31
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2024/03/22/arti-mimpi-diperkosa-menurut-primbon-jawa-pertanda-akan-ada-masalah-dengan-bisnismu,Yes,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,2000,2024-07-25,2024-07-31
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/10/05/ngebj-adalah-suatu-istilah-kotor-inilah-arti-nge-bj-atau-aapa-itu-nge-bj-dalam-bahasa-gaul,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-07-25,2024-07-31
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2022/11/02/enam-ciri-ciri-fisik-perempuan-jika-tak-lagi-perawan-bisa-ketahuan-dilihat-dari-jarak-jauh,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-07-25,2024-07-31
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/07/28/62-film-semi-jepang-terbaru-2022-beresolusi-hd-paling-laris-ditonton-romansa-hingga-perselingkuhan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-07-25,2024-07-31
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/09/16/26-tanda-wanita-mempermainkan-perasaanmu-nomor-8-10-23-25-dan-26-bikin-baper,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-25,2024-07-31
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/12/09/tanpa-sensor-para-pemain-di-lima-film-ini-benar-benar-lakukan-adegan-ranjang-di-depan-kamera?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-25,2024-07-31
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/08/21/apa-arti-amunisi-dalam-bahasa-gaul-bukan-soal-senjata-ini-amunisi-artinya-bahasa-gaul,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-25,2024-07-31
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2024/07/29/detik-detik-aksi-brutal-odgj-serang-warga-palopo-dengan-parang-suasana-mencekam?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-30,2024-07-31
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-25,2024-07-31
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2019/09/18/inilah-sejumlah-manfaat-dan-khasiat-kopi-cleng-kopi-perkasa-tumbangkan-belasan-pria-sumedang,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/08/20/mitos-atau-fakta-benarkah-wanita-berbulu-lebat-punya-gairah-seksual-tinggi-begini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-07-25,2024-07-31
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/07/19/firasat-kematian-dali-wassink-kondisi-motor-kawasaki-pasca-kecelakaan-di-jalan-sunset-road-bali,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-07-25,2024-07-30
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2016/10/22/mengapa-disebut-blue-film-ini-sejarahnya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-07-25,2024-07-31
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/11/21/sudah-menikah-tapi-masih-sering-masturbasi-normalkah-begini-jawaban-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-07-25,2024-07-31
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/26/video-syakirah-viral-full-5-menit-di-twitter-tiktok-yandex-hingga-link-videonya-masih-saja-dicari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-07-25,2024-07-31
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2016/06/15/tidak-disetujui-nikah-dini-saya-sering-gituan-dengan-jari-tangan-bolehkah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-07-25,2024-07-31
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/seleb/2024/07/19/profil-jennifer-coppen-artis-blasteran-istri-almarhum-dali-wassink-yang-berduka-ditinggal-suami,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-07-25,2024-07-29
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/surabaya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-07-25,2024-07-31
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/05/07/lirik-lagu-dan-terjemahan-snooze-sza-viral-tiktok-i-cant-lose-when-im-with-you-how-can-i-snooze,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/17/mitos-atau-fakta-pria-berbulu-lebat-identik-dengan-gairah-seksual-tinggi-dr-boyke-jelaskan-begini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-07-25,2024-07-31
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/07/31/nasib-lansia-67-tahun-di-surabaya-dipukul-dan-dibanting-anaknya-kepala-korban-bocor,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-07-31,2024-07-31
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2023/01/09/dr-boyke-bongkar-cara-puaskan-istri-saat-berhubungan-intim-lakukan-tips-ala-casanova-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-07-25,2024-07-31
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/07/17/ide-tema-kemerdekaan-17-agustus-2024-yang-menarik-cocok-untuk-kegiatan-di-sekolah-hingga-karnaval,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-26,2024-07-30
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2020/08/23/aplikasi-video-bokef-video-bokeh-terbaik-mudah-dan-gampang-digunakan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-25,2024-07-31
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/kesehatan/2023/07/25/normalkah-seorang-wanita-melakukan-masturbasi-begini-penjelasan-dr-binsar-martin,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-25,2024-07-31
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/03/29/18-situs-link-nonton-film-korea-jepang-india-full-movie-sub-indo-banyak-film-baru-di-sini-gratis,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-25,2024-07-31
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2022/06/08/5-gaya-bercinta-yang-bisa-tahan-lama-yang-mana-favorit-anda,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/06/24/cara-mengetahui-perempuan-masih-perawan-atau-tidak-apa-bisa-dilihat-dari-fisik-ini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-25,2024-07-31
www.tribunnewswiki.com,Page,N/A,N/A,www.tribunnewswiki.com/2024/07/20/belum-tentu-ngebut-penyebab-dali-wassink-meninggal-kecelakaan-motor-fix-karena-out-of-control,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/03/resmi-naik-ini-daftar-harga-rokok-di-alfamart-dan-indomaret-januari-2023,No,Tobacco,Restricted ad serving,ca-pub-7784034061253020,1300,2024-07-25,2024-07-31
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/11/video-ojol-sama-ayam-viral-di-tiktok-dan-twitter-aksi-pemeran-lelaki-dianggap-meresahkan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-07-25,2024-07-31
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/09/04/link-video-viral-artis-malaysia-ms-puiyi-onlyfans-beredar-di-twitter,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-07-25,2024-07-31
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/04/01/inilah-5-tanda-tanda-wanita-yang-baru-saja-berhubungan-cinta,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-07-25,2024-07-31
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/30/6-cara-ini-bisa-bikin-istri-puas-di-ranjang-kata-dr-boyke-suami-wajib-tahu-tips-casonova-berikut,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-07-25,2024-07-31
