Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2025/01/07/12-film-jepang-penuh-adegan-dewasa-terbaik-sepanjang-masa-cocok-ditonton-bersama-pasangan?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,7800,2025-01-08,2025-01-14
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/buleleng,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6300,2025-01-14,2025-01-14
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6300,2025-01-08,2025-01-14
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2025/01/11/fakta-baru-kasus-penembakan-bos-rental-mobil-di-tol-tangerang-oknum-tni-al-2-kali-todong-korban,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6300,2025-01-10,2025-01-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5200,2025-01-08,2025-01-14
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/22/2-kategori-dan-49-istilah-yang-sering-digunakan-di-film-biru,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5200,2025-01-08,2025-01-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2025/01/07/12-film-jepang-penuh-adegan-dewasa-terbaik-sepanjang-masa-cocok-ditonton-bersama-pasangan?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4700,2025-01-08,2025-01-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2025/01/07/12-film-jepang-penuh-adegan-dewasa-terbaik-sepanjang-masa-cocok-ditonton-bersama-pasangan?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4500,2025-01-08,2025-01-14
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/09/09/sosok-cristian-marian-becheanu-remaja-selamatkan-balita-terjebak-pipa-15-meter-akui-sempat-takut,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,4500,2025-01-12,2025-01-14
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2025/01/06/video-viral-jepang-inti-blokir-di-yandex-com-senin-6-januari-2025,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4300,2025-01-08,2025-01-12
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2022/11/04/5-rekomendasi-anime-erotis-tanpa-sensor-penuh-dengan-adegan-syur-ada-serial-high-school-dxd,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4300,2025-01-08,2025-01-14
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2025/01/14/hendak-cek-villa-di-buleleng-wanita-asal-jaksel-dirudapaksa-warlok-diancam-akan-dibunuh?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4300,2025-01-14,2025-01-14
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4300,2025-01-08,2025-01-14
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3700,2025-01-08,2025-01-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/01/15/suami-tangkap-basah-istri-sah-tanpa-busana-dengan-anggota-dprd-kuningan-lontarkan-pertanyaan-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2025-01-14,2025-01-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/01/14/mengenaskan-hasil-otopsi-sandy-permana-wajah-dan-tangan-ikut-disayat-pelaku-ditusuk-pakai-obeng?page=3,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3200,2025-01-14,2025-01-14
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/metropolitan/2025/01/11/pangkoarmada-sebut-ada-pengeroyokan-tidak-sesuai-dengan-rekonstruksi-penembakan-bos-rental-mobil,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3100,2025-01-11,2025-01-13
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan/2025/01/11/pangkoarmada-sebut-ada-pengeroyokan-tidak-sesuai-dengan-rekonstruksi-penembakan-bos-rental-mobil,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3000,2025-01-11,2025-01-13
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2025/01/11/rekonstruksi-penembakan-bos-rental-di-tangerang-fakta-baru-terungkap,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3000,2025-01-10,2025-01-14
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/02/12/6-anime-yang-haram-ditonton-oleh-bocil-miliki-adegan-dan-karakter-panas-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2025-01-08,2025-01-14
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/15/biodata-erika-putri-sosoknya-viral-gegara-video-blunder-8-menit-prank-ojol,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2700,2025-01-08,2025-01-14
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/topic/kecelakaan-lalu-lintas,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2700,2025-01-08,2025-01-14
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/08/video-viral-erika-blunder-8-menit-prank-ojol-apa-isinya-klarifikasi-dan-faktasebenarnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2025-01-08,2025-01-14
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/08/22/4-anime-dewasa-yang-tidak-boleh-ditonton-anak-kecil-awas-banyak-adegan-erotisnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2025-01-08,2025-01-14
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2025-01-08,2025-01-14
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2025/01/11/cerita-lengkap-pasutri-di-jakarta-pesta-tukar-pasangan-10-kali-melakukan-dengan-istri-orang,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2025-01-10,2025-01-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/10/16/pilu-agus-kini-divonis-buta-permanen-uang-donasi-rp15-m-kontroversi-hingga-warganet-minta-kembali,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2000,2025-01-08,2025-01-14
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2025/01/11/aksi-nekat-pria-di-palembang-bakar-motor-sebab-emosi-ditilang-polisi-pakai-kendaraan-tak-layak,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2000,2025-01-10,2025-01-12
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2021/07/20/cara-mudah-perbesar-ukuran-kejantanan-pria-dengan-daun-jarak-hasil-maksimal-harus-rutin-terapi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2025-01-08,2025-01-14
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2025/01/11/fakta-baru-kasus-penembakan-bos-rental-mobil-di-tol-tangerang-oknum-tni-al-2-kali-todong-korban,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1900,2025-01-10,2025-01-14
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,1900,2025-01-09,2025-01-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/amp/2025/01/07/12-film-jepang-penuh-adegan-dewasa-terbaik-sepanjang-masa-cocok-ditonton-bersama-pasangan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2025-01-08,2025-01-14
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2025/01/12/detik-detik-pembacokan-3-orang-tak-dikenal-di-kertapati-2-orang-bersimbah-darah-bocah-7-tahun-tewas,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2025-01-12,2025-01-13
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2024/12/04/video-syur-mirip-onic-vior-15-menit-viral-link-rekaman-diburu-begini-awal-mula-viral-di-x-twitter,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2025-01-08,2025-01-14
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2025/01/11/rekonstruksi-penembakan-bos-rental-di-tangerang-3-tersangka-dihadirkan-fakta-baru-terungkap,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2025-01-11,2025-01-12
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2023/02/08/5-anime-yang-penuh-dengan-adegan-panas-17-ada-yosuga-no-sora-waspada-bocil-dilarang-nonton,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2025-01-08,2025-01-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2025-01-08,2025-01-14
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2022/03/12/tsubomi-artis-film-jepang-jav-hamil-seusai-main-dengan-aktor-pria-tanpa-pengaman,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2025-01-08,2025-01-14
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/03/18/7-artis-cantik-korea-ini-pernah-berhubungan-badan-tanpa-sensor-aktor-yang-melayani-sangat-nikmat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2025-01-08,2025-01-14
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2025/01/14/pulang-mengajar-guru-sma-di-sumenep-diancam-seorang-pemuda-pakai-pedang-motornya-dibakar,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2025-01-13,2025-01-14
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/12/04/lima-wanita-bintang-film-dewasa-paling-favorit-nomor-4-kategori-adegan-sesama-jenis-terbaik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2025-01-08,2025-01-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2025/01/04/siasat-licik-ajat-sudrajat-biang-kerok-penembakan-bos-rental-mobil-oleh-oknum-tni-cuma-demi-5-juta?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2025-01-11,2025-01-13
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2025/01/04/siasat-licik-ajat-sudrajat-biang-kerok-penembakan-bos-rental-mobil-oleh-oknum-tni-cuma-demi-5-juta?page=3,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-01-11,2025-01-13
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/09/04/twitter-video-viral-becca-dicari-link-video-viral-1-menit-58-detik-mirip-rebecca-klopper-beredar,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-01-08,2025-01-13
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2025/01/04/ternyata-oknum-tni-yang-tembak-mati-bos-rental-itu-pembeli-mobil-curian-rp-40-juta-ini-kronologinya?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-01-11,2025-01-12
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2015/04/22/banyak-jasa-layanan-pijat-yang-plus-plus-berikut-ini-ciri-cirinya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-01-08,2025-01-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2025/01/04/siasat-licik-ajat-sudrajat-biang-kerok-penembakan-bos-rental-mobil-oleh-oknum-tni-cuma-demi-5-juta?page=4,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-01-11,2025-01-13
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2025/01/10/breaking-news-warga-bontonompo-gowa-temukan-mayat-pria,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-01-09,2025-01-12
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/11/video-viral-erika-putri-dan-ojol-8-menit-blunder-masih-dicari-si-selebgram-respons-santai,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-01-08,2025-01-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2015/06/11/posisi-gunting-duduk-bikin-si-dia-teriak-berkali-kali,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-01-08,2025-01-14
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/kalsel/tapin,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-01-08,2025-01-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-01-08,2025-01-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/01/13/tampang-kelima-tersangka-dugaan-korupsi-seleksi-pppk-di-langkat-kadisdik-tertunduk-tangan-diborgol,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-01-13,2025-01-13
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/09/16/26-tanda-wanita-mempermainkan-perasaanmu-nomor-8-10-23-25-dan-26-bikin-baper,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-01-08,2025-01-14
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-01-08,2025-01-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/01/13/pengakuan-pasutri-bunuh-anaknya-5-tahun-yang-terbungkus-sarung-malu-korban-muntah-saat-ngemis,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-01-13,2025-01-14
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2025/01/09/detik-detik-bu-guru-di-grobogan-digerebek-sedang-hubungan-dengan-siswa-di-kamar-mandi-warga-curiga,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-01-09,2025-01-12
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/01/15/suami-tangkap-basah-istri-sah-tanpa-busana-dengan-anggota-dprd-kuningan-lontarkan-pertanyaan-ini?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-01-14,2025-01-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/epaper/,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-01-08,2025-01-14
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/02/20/video-erika-viral-di-tiktok-prank-ojol-full-1-menit-31-detik-awalnya-masuk-rumah-lalu-kamar-mandi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-01-08,2025-01-14
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2025/01/11/rekonstruksi-penembakan-bos-rental-di-tangerang-fakta-baru-terungkap,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-10,2025-01-12
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2025/01/13/banjir-di-batam-rendam-rumah-di-tanjung-riau-warga-terpaksa-berjaga-sepanjang-malam,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-12,2025-01-13
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2013/02/08/inilah-10-bintang-film-panas-paling-berpendidikan-tinggi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-09,2025-01-14
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/04/berikut-ini-121-film-jepang-khusus-dewasa-terbaru-2022-beresolusi-hd-durasinya-hingga-dua-jam-lebih,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-08,2025-01-14
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2025/01/12/bocah-7-tahun-dan-pria-dewasa-dibacok-otk-di-depan-minimarket-satu-tewas,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-11,2025-01-13
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-08,2025-01-14
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/09/25/baru-tahu-ini-arti-mimpi-berhubungan-dengan-istri-orang-terkesan-tabu,Yes,Ads Disguised as Content;Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-08,2025-01-14
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/07/22/apa-itu-bdsm-begini-sejarah-dan-ciri-ciri-orang-yang-suka-sadomasokisme,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-08,2025-01-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-01-08,2025-01-14
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2021/01/29/main-300-film-dewasa-kakek-sugiono-blak-blakan-soal-honor-hingga-lawan-main-yang-bikin-kewalahan?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-01-12,2025-01-13
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/01/18/perhatikan-ini-ciri-wanita-yang-sering-melakukan-masturbasi-7-tanda-ini-bakal-mengungkapkannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-01-08,2025-01-14
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/seleb/2010/08/10/hongkong-buat-film-porno-3d-pertama,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-01-08,2025-01-14
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan/2025/01/09/pasutri-penyelenggara-pesta-bertukar-pasangan-yang-ditangkap-di-badung-diam-diam-jual-video-mesum,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-01-09,2025-01-12
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2016/10/22/mengapa-disebut-blue-film-ini-sejarahnya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-01-08,2025-01-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-01-09,2025-01-13
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/01/13/korban-penganiayaan-di-langkat-diduga-dikriminalisasi-polisi-pelaku-dan-korban-saling-lapor,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-01-13,2025-01-14
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/08/30/film-dewasa-terbaik-di-idlix-khusus-18-nonton-streaming-gratis-ternyata-ada-film-indonesia?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2025-01-08,2025-01-13
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2025/01/11/rekonstruksi-penembakan-bos-rental-di-tangerang-3-tersangka-dihadirkan-fakta-baru-terungkap?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1000,2025-01-11,2025-01-12
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/10/21/ternyata-ini-arti-mimpi-berhubungan-intim-dengan-banyak-orang,Yes,Ads Disguised as Content;Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2025-01-08,2025-01-14
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/31/ini-29-aplikasi-link-nonton-film-online-film-dewasa-drakor-download-film-mirip-indoxxi-gratis,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2025-01-08,2025-01-14
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/kalbar/kapuashulu,Yes,Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,1000,2025-01-08,2025-01-14
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/06/16/suami-istri-adalah-muhrim-apakah-batal-wudhunya-jika-bersentuhan-kulit-simak-kata-uas-buya-yahya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,998,2025-01-08,2025-01-14
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/11/10/lirik-dan-arti-sholawat-law-kana-bainanal-habib,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,992,2025-01-08,2025-01-14
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2020/11/07/kakek-sugiono-bintang-film-panas-jepang-siap-ke-indonesia-jika-ada-tawaran-begini-pengakuannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,976,2025-01-10,2025-01-13
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/20/bikin-geleng-geleng-10-wanita-ini-disebut-sebagai-bintang-film-panas-paling-tajir-di-dunia,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,963,2025-01-08,2025-01-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/01/06/tips-latihan-dan-senam-kegel-bakal-buat-wanita-maksimal-dan-nyaman-di-ranjang-begini-caranya?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,956,2025-01-08,2025-01-14
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/07/24/kenali-6-ciri-wanita-sudah-tak-perawan-dari-mata-hidung-sampai-telapak-tangan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,952,2025-01-08,2025-01-14
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/08/30/film-dewasa-terbaik-di-idlix-khusus-18-nonton-streaming-gratis-ternyata-ada-film-indonesia,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,952,2025-01-08,2025-01-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/amp/2025/01/11/20-film-sensual-jepang-buat-pasangan-dewasa-yang-sudah-menikah-dilengkapi-sinopsis,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,933,2025-01-11,2025-01-14
