Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/02/13/nasib-pilu-wanita-stroke-di-brebes-disiksa-suami-dan-anak-kandung-selama-3-tahun-rekaman-cctv-viral?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2700,2025-02-13,2025-02-15
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2700,2025-02-10,2025-02-16
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/02/08/arti-mimpi-selingkuh-dengan-istri-orang-atau-sahabat-pertanda-apa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2025-02-10,2025-02-16
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,2500,2025-02-10,2025-02-15
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2025/02/13/pria-yang-disekap-dua-wanita-di-bali-disiksa-tanpa-ampun-tubuh-distrika-kepala-dipukul-botol?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2500,2025-02-13,2025-02-15
jakarta.tribunnews.com,Page,N/A,N/A,jakarta.tribunnews.com/2024/12/09/perkara-menegur-soal-tas-pria-dipukul-pakai-tongkat-10-kali-di-pelataran-masjid-kawasan-depok,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2025-02-11,2025-02-14
video.tribunnews.com,Page,N/A,N/A,video.tribunnews.com/view/802494/ciri-ciri-korban-mutilasi-jombang-terungkap-diduga-dieksekusi-saat-masih-hidup-sidik-jari-rusak,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2300,2025-02-14,2025-02-15
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/topic/konflik-palestina-vs-israel,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2025-02-10,2025-02-15
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2025-02-10,2025-02-16
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/09/04/twitter-video-viral-becca-dicari-link-video-viral-1-menit-58-detik-mirip-rebecca-klopper-beredar,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2025-02-10,2025-02-16
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/08/video-viral-erika-blunder-8-menit-prank-ojol-apa-isinya-klarifikasi-dan-faktasebenarnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2025-02-10,2025-02-16
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/buleleng,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2025-02-12,2025-02-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2025/02/14/7-pink-film-jepang-disisipi-adegan-romantis-erotis-untuk-tontonan-dewasa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2025-02-13,2025-02-16
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2025-02-10,2025-02-16
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2025/02/15/video-suami-di-kalideres-bacok-pria-selingkuhan-istri-hingga-tewas-gelap-mata-usai-baca-chat-mesra,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020;ca-video-pub-7784034061253020,2100,2025-02-14,2025-02-15
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2025/02/14/viral-warga-ungaran-dipalak-preman-pilih-lapor-ke-damkar-pelaku-langsung-ditangkap,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2025-02-13,2025-02-16
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2025/02/07/10-film-semi-jepang-tanpa-sensor-khusus-ditonton-orang-dewasa?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2025-02-10,2025-02-16
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2025/02/11/polisi-tangkap-3-pelaku-pengeroyokan-di-jalan-banjarsugihan-surabaya-yang-viral-terekam-video,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2025-02-11,2025-02-14
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2025-02-10,2025-02-16
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/02/16/profil-sandy-harun-mantan-istri-tommy-soeharto-ngaku-beri-izin-ida-iasha-jadi-ibu-kedua-putrinya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2025-02-15,2025-02-15
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2025/02/15/korban-pemalakan-di-batam-trauma-tak-mau-datang-lagi-ke-bukit-cabuci-usai-kepalanya-bocor-dipukuli,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-02-16,2025-02-16
madura.tribunnews.com,Page,N/A,N/A,madura.tribunnews.com/2023/07/05/daftar-harga-rokok-filter-di-indomaret-l-a-rokok-filter-ice-purple-rp-30-ribu-clas-mild-rp-21-ribu,No,Tobacco,Restricted ad serving,ca-pub-7784034061253020,1500,2025-02-10,2025-02-16
newsmaker.tribunnews.com,Page,N/A,N/A,newsmaker.tribunnews.com/2023/12/26/kunci-jawaban-bahasa-indonesia-kelas-2-hal-129-mengapa-arai-tidak-punya-uang-untuk-membeli-kue,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-02-10,2025-02-16
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2021/07/20/cara-mudah-perbesar-ukuran-kejantanan-pria-dengan-daun-jarak-hasil-maksimal-harus-rutin-terapi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2025-02-10,2025-02-16
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/kalbar/kapuashulu,Yes,Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,1500,2025-02-10,2025-02-16
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-02-10,2025-02-16
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-02-10,2025-02-16
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/topic/penemuan-mayat-di-buleleng,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-02-12,2025-02-15
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2025-02-16,2025-02-16
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2022/03/12/tsubomi-artis-film-jepang-jav-hamil-seusai-main-dengan-aktor-pria-tanpa-pengaman,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-02-10,2025-02-16
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/11/10/lirik-dan-arti-sholawat-law-kana-bainanal-habib,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-02-10,2025-02-16
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-02-10,2025-02-16
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2023/08/22/film-jepang-terbaik-2023-cocok-ditonton-pasangan-muda-baru-menikah-berikut-ini-daftar-lengkapnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2025-02-14,2025-02-16
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/15/biodata-erika-putri-sosoknya-viral-gegara-video-blunder-8-menit-prank-ojol,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-02-10,2025-02-15
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/epaper/,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-02-10,2025-02-16
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2025/02/13/viral-curhat-wanita-stroke-3-tahun-disiksa-suami-dan-anak-sulung-anak-kedua-syok-lihat-rekaman-cctv?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-02-12,2025-02-14
newsmaker.tribunnews.com,Page,N/A,N/A,newsmaker.tribunnews.com/2024/01/04/kunci-jawaban-bahasa-indonesia-kelas-2-sd-halaman-120-121-kurikulum-merdeka-apa-yang-dimaksud-jasa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-02-10,2025-02-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/amp/2025/01/07/12-film-jepang-penuh-adegan-dewasa-terbaik-sepanjang-masa-cocok-ditonton-bersama-pasangan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2025-02-10,2025-02-16
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2025/02/03/pantas-pengadilan-tegas-eksekusi-rumah-meski-diprotes-warga-status-hukum-shm-disebut-tak-kuat?page=3,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-02-10,2025-02-16
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/06/16/suami-istri-adalah-muhrim-apakah-batal-wudhunya-jika-bersentuhan-kulit-simak-kata-uas-buya-yahya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-02-10,2025-02-16
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2023/02/08/5-anime-yang-penuh-dengan-adegan-panas-17-ada-yosuga-no-sora-waspada-bocil-dilarang-nonton,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-02-10,2025-02-15
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-02-10,2025-02-16
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2025/02/14/kejamnya-pria-bunuh-anak-pacar-di-jember-dipukul-berkali-kali-lalu-dimasukkan-ke-karung,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-02-14,2025-02-14
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2025/02/13/viral-curhat-wanita-stroke-3-tahun-disiksa-suami-dan-anak-sulung-anak-kedua-syok-lihat-rekaman-cctv,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-02-12,2025-02-14
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2025/01/11/20-film-sensual-jepang-buat-pasangan-dewasa-yang-sudah-menikah-dilengkapi-sinopsis,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2025-02-10,2025-02-15
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2021/07/30/tontonan-dewasa-5-anime-18-ini-penuh-adegan-fanservice-jangan-nonton-bareng-anak-kecil,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2025-02-10,2025-02-16
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2025/01/30/2-pekan-2-nyawa-melayang-akibat-kecelakaan-di-jl-galangan-kapal-makassar-polisi-kurang-konsentrasi?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1000,2025-02-10,2025-02-16
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/semarang,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2025-02-14,2025-02-15
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/12/04/lima-wanita-bintang-film-dewasa-paling-favorit-nomor-4-kategori-adegan-sesama-jenis-terbaik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,994,2025-02-10,2025-02-16
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2025/02/16/bukannya-lapor-polisi-warga-ungaran-pilih-lapor-damkar-usai-dipalak-preman-pelaku-ditangkap,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,990,2025-02-16,2025-02-16
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/06/06/dilarang-tayang-di-indonesia-5-anime-penuh-adegan-panas-18-tanpa-sensor?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,982,2025-02-10,2025-02-15
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2025/01/29/9-warga-banjar-angklung-gianyar-terancam-hukuman-mati-berawal-unggahan-berbau-sara,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,979,2025-02-10,2025-02-15
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/kalsel/tapin,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,958,2025-02-10,2025-02-16
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/08/22/4-anime-dewasa-yang-tidak-boleh-ditonton-anak-kecil-awas-banyak-adegan-erotisnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,943,2025-02-10,2025-02-15
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2025/02/04/cara-menggunakan-hailuo-ai-kungfu-yang-lagi-viral-di-tiktok-ubag-foto-jadi-video-kungfu,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,906,2025-02-12,2025-02-16
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2016/02/08/video-benjolan-membengkak-di-dada-meledak-usai-diremas,Yes,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,883,2025-02-10,2025-02-16
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/02/12/6-anime-yang-haram-ditonton-oleh-bocil-miliki-adegan-dan-karakter-panas-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,861,2025-02-10,2025-02-16
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/09/16/26-tanda-wanita-mempermainkan-perasaanmu-nomor-8-10-23-25-dan-26-bikin-baper,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,854,2025-02-10,2025-02-16
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2025/01/27/kesal-tanah-diserobot-perusahaan-lansia-tiduran-hadang-truk-tambang-minta-bantuan-presiden,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,851,2025-02-14,2025-02-16
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/11/09/sering-masturbasi-atau-coli-apa-benar-bisa-bikin-ejakulasi-dini-dr-boyke-alihkan-ke-hal-positif,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,831,2025-02-10,2025-02-15
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/02/28/segini-tarif-harga-terapi-alat-vital-di-h-saepudin-cucu-mak-erot,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,830,2025-02-10,2025-02-16
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,829,2025-02-10,2025-02-16
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/07/22/apa-itu-bdsm-begini-sejarah-dan-ciri-ciri-orang-yang-suka-sadomasokisme,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,827,2025-02-10,2025-02-15
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2023/01/22/siapa-tokyo-lagi-seleb-tiktok-yang-bikin-pria-terpana-ini-nama-lengkap-asal-umur-akun-ig-nya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,811,2025-02-10,2025-02-16
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/08/30/film-dewasa-terbaik-di-idlix-khusus-18-nonton-streaming-gratis-ternyata-ada-film-indonesia,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,806,2025-02-10,2025-02-15
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,798,2025-02-10,2025-02-16
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/08/30/benarkah-bentuk-penis-yang-bengkok-lebih-memuaskan-pasangan-ini-jawaban-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,783,2025-02-10,2025-02-16
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/kesehatan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,778,2025-02-10,2025-02-16
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2023/12/07/apa-arti-pijat-plus-plus-istilah-viral-tiktok-sering-muncul-dalam-bahasa-gaul-ini-maknanya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,772,2025-02-10,2025-02-16
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,757,2025-02-11,2025-02-16
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2023/12/03/ikut-sunatan-massal-alat-kelamin-bocah-usia-8-tahun-malah-terpotong-pihak-puskemas-bungkam?page=3,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,755,2025-02-12,2025-02-14
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/23/kumpulan-film-jepang-khusus-dewasa-subtitle-indonesia-resolusi-hd-dan-durasi-dua-jam-ini-daftarnya,Yes,Ads Disguised as Content;Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,740,2025-02-10,2025-02-16
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/01/02/simontok-viral-berikut-link-download-simontok-apk-vpn-android-2022,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,739,2025-02-10,2025-02-16
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,727,2025-02-10,2025-02-16
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2021/11/11/bahan-ramuan-stamina-suami-kuat-di-ranjang-ada-di-dapur-khasiat-bumbu-ini-untuk-tahan-lama,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,720,2025-02-10,2025-02-16
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/02/20/video-erika-viral-di-tiktok-prank-ojol-full-1-menit-31-detik-awalnya-masuk-rumah-lalu-kamar-mandi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,711,2025-02-10,2025-02-15
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/video-call-sex-vcs,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,705,2025-02-10,2025-02-16
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2023/10/21/apa-arti-ani-ani-istilah-viral-tiktok-di-bahasa-gaul-sering-disandingkan-dengan-gadun-ini-maknanya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,701,2025-02-13,2025-02-16
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2016/10/22/mengapa-disebut-blue-film-ini-sejarahnya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,697,2025-02-10,2025-02-16
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/10/21/ternyata-ini-arti-mimpi-berhubungan-intim-dengan-banyak-orang,Yes,Ads Disguised as Content;Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,688,2025-02-10,2025-02-15
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,673,2025-02-10,2025-02-15
