Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
madura.tribunnews.com,Page,N/A,N/A,madura.tribunnews.com/2024/11/29/cemburu-buta-suami-bakar-istri-hidup-hidup-usai-coblosan?source=kgnotif_1,No,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,8200,2024-12-14,2024-12-17
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2024/12/10/awal-mula-video-syur-mirip-nita-vior-viral-di-x-link-video-masih-diburu-netizen-manajer-buka-suara,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,8200,2024-12-11,2024-12-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6900,2024-12-11,2024-12-17
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2024/12/16/breaking-news-warga-padang-sumbar-diduga-akhiri-hidup-di-tol-pekanbaru-dumai-kondisi-mengenaskan,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6100,2024-12-16,2024-12-16
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2024/12/14/update-dugaan-oknum-polisi-palangkaraya-bunuh-wanita-banjarmasin-kronologi-dan-indentitas-terungkap,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5700,2024-12-14,2024-12-16
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/22/2-kategori-dan-49-istilah-yang-sering-digunakan-di-film-biru,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5100,2024-12-11,2024-12-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/12/15/trans-continent-datangkan-alat-berat-senilai-rp-6-miliar-ke-gorontalo-diimpor-langsung-dari-cina,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,4500,2024-12-15,2024-12-15
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4500,2024-12-11,2024-12-17
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2024/12/13/brigpol-tri-yudha-polisi-yang-dibacook-otk-di-lanny-jaya-papua-pegunungan-meninggal-dunia,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4500,2024-12-13,2024-12-16
madura.tribunnews.com,Page,N/A,N/A,madura.tribunnews.com/2024/12/01/tiga-angin-puting-beliung-mengepung-pemukiman-di-pulau-mandangin-sampang-rumah-warga-jadi-korban?source=kgnotif_1,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4200,2024-12-16,2024-12-17
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3900,2024-12-11,2024-12-17
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2024/12/14/buntut-cekcok-mulut-telapak-tangan-pria-di-simpangempat-sungaibaru-tala-belah-dibacok-seteru,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3800,2024-12-13,2024-12-16
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,3700,2024-12-11,2024-12-17
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/02/12/6-anime-yang-haram-ditonton-oleh-bocil-miliki-adegan-dan-karakter-panas-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3200,2024-12-11,2024-12-17
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/12/09/breaking-news-rekapitulasi-suara-pilgub-jatim-selesai-khofifah-emil-menang-di-36-daerah-jawa-timur?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3100,2024-12-17,2024-12-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2018/01/06/video-viral-tante-vs-bocah-anak-anak-itu-sebenarnya-tolak-hubungan-badan-tapi-diimingi-ini,Yes,Ads Disguised as Content;Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-12-11,2024-12-17
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2022/11/04/5-rekomendasi-anime-erotis-tanpa-sensor-penuh-dengan-adegan-syur-ada-serial-high-school-dxd,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2900,2024-12-11,2024-12-17
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2015/03/04/istri-minta-cerai-karena-penis-suami-terlalu-besar,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-12-11,2024-12-17
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/08/22/4-anime-dewasa-yang-tidak-boleh-ditonton-anak-kecil-awas-banyak-adegan-erotisnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-12-11,2024-12-17
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/08/video-viral-erika-blunder-8-menit-prank-ojol-apa-isinya-klarifikasi-dan-faktasebenarnya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2700,2024-12-11,2024-12-17
madura.tribunnews.com,Page,N/A,N/A,madura.tribunnews.com/,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020;ca-video-pub-7784034061253020,2700,2024-12-16,2024-12-17
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/video-call-sex-vcs,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-12-11,2024-12-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/12/03/terekam-cctv-aksi-tega-pengasuh-aniaya-dan-lempar-bayi-berumur-2-hari-diburu-polisi,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-12-11,2024-12-15
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/12/03/terekam-cctv-aksi-tega-pengasuh-aniaya-dan-lempar-bayi-berumur-2-hari-diburu-polisi?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-12-12,2024-12-16
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-12-11,2024-12-17
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/04/24/16-link-full-video-syakirah-viral-tampil-vulgar-beredar-di-tiktok-dan-twitter-masih-diburu-nitizen,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-12-11,2024-12-17
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-12-11,2024-12-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/11/23/bungkuk-udang-nafsu-tinggi-betulkah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-12-11,2024-12-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/10/16/pilu-agus-kini-divonis-buta-permanen-uang-donasi-rp15-m-kontroversi-hingga-warganet-minta-kembali,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-12-11,2024-12-17
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/12/15/viral-video-5-pelaku-pengeroyokan-di-pantai-muarareja-tegal-1-orang-masih-di-bawah-umur,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-12-15,2024-12-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-12-11,2024-12-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=4,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-12-11,2024-12-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-12-11,2024-12-17
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/nasional,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-12-16,2024-12-17
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/12/16/hilang-sejak-kemarin-tim-sar-masih-lakukan-pencarian-korban-tenggelam-di-pantai-balangan-bali,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-12-15,2024-12-17
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/07/06/inilah-kode-istilah-dalam-dunia-prostitusi-michat-st-lt-gh-exclude,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-12-11,2024-12-17
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2013/02/08/inilah-10-bintang-film-panas-paling-berpendidikan-tinggi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-12-11,2024-12-17
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2024/12/14/lina-dedy-alami-stres-berat-karena-kelakuan-supir-kesayangannya-sering-nangis-dan-tak-berani-keluar?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-12-13,2024-12-15
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2022/03/12/tsubomi-artis-film-jepang-jav-hamil-seusai-main-dengan-aktor-pria-tanpa-pengaman,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-12-11,2024-12-17
video.tribunnews.com,Page,N/A,N/A,video.tribunnews.com/view/781052/pengasuh-tega-siksa-bayi-usia-2-hari-secara-brutal-orangtua-sang-bayi-syok-pelaku-melarikan-diri,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-12-11,2024-12-15
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/15/biodata-erika-putri-sosoknya-viral-gegara-video-blunder-8-menit-prank-ojol,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-12-11,2024-12-17
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/02/01/daftar-film-yoo-jung-ii,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-12-11,2024-12-17
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/02/28/segini-tarif-harga-terapi-alat-vital-di-h-saepudin-cucu-mak-erot,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-12-11,2024-12-17
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/12/04/lima-wanita-bintang-film-dewasa-paling-favorit-nomor-4-kategori-adegan-sesama-jenis-terbaik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-12-11,2024-12-17
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/06/06/dilarang-tayang-di-indonesia-5-anime-penuh-adegan-panas-18-tanpa-sensor?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-12-11,2024-12-17
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-12-11,2024-12-17
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/11/video-ojol-sama-ayam-viral-di-tiktok-dan-twitter-aksi-pemeran-lelaki-dianggap-meresahkan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-12-11,2024-12-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-12-11,2024-12-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/04/02/motif-ayu-dewanti-kerap-rekam-dirinya-tanpa-busana-dan-hubungan-intim-lalu-diunggah-ke-media-sosial,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-12-11,2024-12-17
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-12-15,2024-12-17
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/11/22/cara-memanjakan-mr-p-suami-menurut-seksolog-zoya-amirin,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-12-11,2024-12-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-12-11,2024-12-17
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/12/10/warga-cemas-dulu-kampung-ramai-jam-11-malam-jadi-sepi-usai-ada-kasus-pembunuhan-datangi-polsek,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-12-11,2024-12-16
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/11/video-viral-erika-putri-dan-ojol-8-menit-blunder-masih-dicari-si-selebgram-respons-santai,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-12-11,2024-12-17
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/07/22/apa-itu-bdsm-begini-sejarah-dan-ciri-ciri-orang-yang-suka-sadomasokisme,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-12-11,2024-12-17
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/09/21/link-download-film-birahi-muda-kelas-bintang-diperankan-chaca-novita-dan-meli-3gp-disebar-di-twitter,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-12-11,2024-12-17
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2024/11/26/video-syur-diduga-nita-vior-onic-viral-pamer-area-sensitif-dalam-15-menit-begini-reaksi-manajer,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-12-11,2024-12-16
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/seleb/2022/09/16/lirik-lagu-kutukan-mantan-alx-studio-tidur-malam-minum-es-teh-satu-gelas,Yes,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-12-11,2024-12-17
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2023/02/08/5-anime-yang-penuh-dengan-adegan-panas-17-ada-yosuga-no-sora-waspada-bocil-dilarang-nonton,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-12-11,2024-12-17
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2015/04/22/banyak-jasa-layanan-pijat-yang-plus-plus-berikut-ini-ciri-cirinya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-12-11,2024-12-17
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2024/12/16/tak-terima-dimaki-dan-ditendang-istri-di-manggarai-timur-pukul-suami-mabuk-hingga-meninggal,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-12-16,2024-12-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/06/16/suami-istri-adalah-muhrim-apakah-batal-wudhunya-jika-bersentuhan-kulit-simak-kata-uas-buya-yahya,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-12-11,2024-12-17
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/09/12/aplikasi-kamera-tembus-pandang-yang-dilarang-usia-dibawah-18-kebawah-jangan-coba-coba-download,Yes,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-12-11,2024-12-17
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2023/09/15/sosok-meli-3gp-main-film-porno-bareng-siskaeee-virly-virginia-ig-penuh-foto-seksi-eks-spg-rokok,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-12-11,2024-12-16
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2018/04/19/misteri-saddam-husein-masih-hidup-dan-dikubur-kembarannya-ini-pengakuan-agen-cia,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-16,2024-12-17
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2024/12/14/update-dugaan-oknum-polisi-palangkaraya-bunuh-wanita-banjarmasin-kronologi-dan-indentitas-terungkap?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-14,2024-12-15
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/06/02/arti-bbw-dalam-bahasa-gaul-digunakan-khusus-untuk-cewek,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-11,2024-12-17
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2024/11/04/dugaan-korupsi-dana-desa-2021-2023-di-polman-56-kades-sudah-penuhi-penggilan-tim-audit-inspektorat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-14,2024-12-16
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-11,2024-12-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-15,2024-12-17
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/12/15/aiptu-hidayat-dan-brigpol-tri-yudha-meninggal-dibacok-otk-di-lanny-jaya-1-warga-sipil-tertembak,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-14,2024-12-16
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2023/12/07/apa-arti-pijat-plus-plus-istilah-viral-tiktok-sering-muncul-dalam-bahasa-gaul-ini-maknanya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-11,2024-12-17
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/07/24/viral-video-anak-smp-berbuat-tak-senonoh-pakai-minyak-telon-bocor-ke-twitter-tiktok-dan-facebook,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-12-11,2024-12-17
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/02/20/video-erika-viral-di-tiktok-prank-ojol-full-1-menit-31-detik-awalnya-masuk-rumah-lalu-kamar-mandi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-12-11,2024-12-17
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2016/10/02/memiliki-paras-cantik-9-wanita-ini-malah-terjun-jadi-bintang-film-porno,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-12-11,2024-12-17
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/11/01/tonton-di-yandex-com-dan-yandex-browser-jepang-video-viral-kualitas-dengan-hd-diakses-tanpa-ribet,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-12-11,2024-12-15
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2024/10/23/biodata-melly-3gp-ngaku-dijebak-main-film-dewasa-syuting-tanpa-busana-dan-divonis-1-tahun-penjara,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-12-11,2024-12-17
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2017/02/19/4-film-ini-disebut-punya-adegan-intim-paling-parah-dibanding-50-shades-of-grey,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-12-11,2024-12-17
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/11/10/lirik-dan-arti-sholawat-law-kana-bainanal-habib,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1000,2024-12-11,2024-12-17
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/01/18/perhatikan-ini-ciri-wanita-yang-sering-melakukan-masturbasi-7-tanda-ini-bakal-mengungkapkannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,999,2024-12-11,2024-12-17
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/12/10/ngamuk-sering-diejek-rudi-tikam-3-anak-tetangga-di-deliserdang-bayi-15-tahun-tewas-mengenaskan,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,994,2024-12-13,2024-12-17
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2021/07/20/cara-mudah-perbesar-ukuran-kejantanan-pria-dengan-daun-jarak-hasil-maksimal-harus-rutin-terapi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,987,2024-12-11,2024-12-17
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2020/04/24/5-arti-mimpi-bercinta-dengan-rekan-kerja-hingga-teman-dekat-benarkah-pertanda-baik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,981,2024-12-11,2024-12-17
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2020/08/21/istilah-istilah-yang-digunakan-pekerja-seks-komersial-di-media-sosial-untuk-gaet-pria-hidung-belang?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,969,2024-12-11,2024-12-17
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/2024/10/28/pasukan-israel-serbu-jenin-dan-salfit-otoritas-palestina-ikut-tangkapi-warga-tepi-barat-kenapa,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,960,2024-12-12,2024-12-17
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/epaper/,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,959,2024-12-11,2024-12-17
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/seleb/2010/08/10/hongkong-buat-film-porno-3d-pertama,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,954,2024-12-11,2024-12-17
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/08/27/ternyata-beginilah-cara-jin-meniduri-wanita-saat-tidur-ini-cara-mencegahnya,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,947,2024-12-11,2024-12-17
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2024/12/13/sosok-mahasiswi-jadi-pemicu-dokter-koas-dipukuli-dijuluki-anak-mama-jabatan-sang-ayah-mentereng,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,944,2024-12-12,2024-12-16
