Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/11/video-viral-erika-putri-dan-ojol-8-menit-blunder-masih-dicari-si-selebgram-respons-santai,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6300,2024-09-18,2024-09-24
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2024/09/19/bantahan-keluarga-korban-pengeroyokan-berujung-congkel-mata-di-gunung-putri-bogor?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5800,2024-09-19,2024-09-23
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/22/sosok-emi-duduki-kepala-bocah-perempuan-di-lebak-banten-pukul-korban-hingga-tewas-ngarep-rp50-juta?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5600,2024-09-22,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/09/15/istri-perlu-tahu-begini-cara-puaskan-suami-jika-sedang-haid-jangan-biarkan-pasangan-anda-buat-dosa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5500,2024-09-18,2024-09-24
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/09/22/alika-bocah-sd-penjual-sayur-kini-yatim-piatu-ayahnya-yang-dirawat-sendirian-meninggal-sakit-kanker?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,4800,2024-09-22,2024-09-24
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2024/09/17/video-viral-yandex-com-selasa-17-september-2024-full-hd-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4500,2024-09-18,2024-09-24
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2024/08/06/dilengkapi-kunci-jawaban-ini-soal-post-test-pse-3-modul-2-ppg-dalam-jabatan-tahun-2024-versi-pmm,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4200,2024-09-20,2024-09-24
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/06/06/dilarang-tayang-di-indonesia-5-anime-penuh-adegan-panas-18-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4100,2024-09-18,2024-09-24
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/15/biodata-erika-putri-sosoknya-viral-gegara-video-blunder-8-menit-prank-ojol,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3800,2024-09-19,2024-09-24
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2021/08/25/belajar-gitar-7-lagu-romantis-armada-dan-dewa-19-pakai-kunci-paling-mudah-cocok-bagi-pemula,Yes,Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,3700,2024-09-18,2024-09-24
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2024/03/18/10-arti-mimpi-berhubungan-badan-dalam-islam-dengan-mantan-hingga-ibu-kandung,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-18,2024-09-24
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-18,2024-09-24
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2017/05/23/10-sifat-dan-ciri-yang-biasanya-melekat-pada-pria-homoseksual,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-18,2024-09-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-18,2024-09-24
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2024/09/19/daftar-fakta-pengeroyokan-brutal-di-gunung-putri-bogor-korban-berujung-dicongkel-matanya,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-19,2024-09-24
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/surabaya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3600,2024-09-18,2024-09-24
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2024/09/24/duel-maut-gadis-kecil-saat-diculik-3-emak-emak-wajahnya-dilakban-hingga-dipukul-pakai-shockbreaker,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3200,2024-09-24,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/04/pasangan-suami-istri-di-jakarta-barat-disiram-air-keras-pelaku-rekan-kerja-korban,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3100,2024-09-24,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/23/sadisnya-emi-pelaku-pembunuhan-aqila-duduki-wajah-korban-sampai-giginya-rontok-jasad-mau-dibakar,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-09-22,2024-09-24
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/parapuan/2022/10/08/ada-3-posisi-klasik-saat-berhubungan-intim-salah-satunya-missionary,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2900,2024-09-18,2024-09-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/11/04/amalan-doa-kuat-dan-tahan-lama-khusus-suami-ketika-berhubungan-dengan-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2900,2024-09-18,2024-09-24
www.tribunnewswiki.com,Page,N/A,N/A,www.tribunnewswiki.com/2024/08/07/video-link-erika-blunder-8-menit-viral-di-twitter-tiktok-isi-percakapan-dengan-ojol-jadi-sorotan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-09-20,2024-09-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/11/26/rugi-kalau-tak-tahu-inilah-arti-bo-st-lt-di-ucapan-terima-kasih-psk-kepada-anji-drive,Yes,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,2800,2024-09-18,2024-09-24
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-09-18,2024-09-22
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/19/video-syakirah-viral-di-tiktok-dan-twitter-kini-16-link-full-videonya-diburu-warganet-sosok-pemeran,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-09-18,2024-09-24
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020;ca-video-pub-7784034061253020,2500,2024-09-24,2024-09-24
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/07/14/14-kunci-jawaban-pai-kelas-6-kurikulum-merdeka-halaman-43-45-bab-2-allah-swt-maha-segalanya,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-09-18,2024-09-23
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/05/07/anda-lemah-syahwat-dr-zaidul-akbar-ungkap-rahasia-obat-herbal-keperkasaan-di-ranjang,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-09-18,2024-09-24
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2024/09/19/pemicu-pengeroyokan-berujung-congkel-mata-di-acara-komunitas-vespa-dan-punk-di-gunung-putri-bogor,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-09-19,2024-09-23
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-18,2024-09-24
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2023/02/13/nesya-viral-trending-di-twitter-video-adegan-wikwik-gadis-18-tahun-no-sensor-link-dicari-nitizen,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-21,2024-09-24
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2024/09/22/akhirnya-terungkap-motif-dosen-killer-bunuh-suaminya-fakta-baru-kini-terbongkar,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-22,2024-09-22
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/kupang-news,Yes,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-18,2024-09-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2019/05/28/video-viral-anak-smp-dan-mahasiswa-banyuwangi-lakukan-hubungan-badan-layaknya-suami-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-20,2024-09-24
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2024/09/24/viral-video-anak-perempuan-tega-aniaya-ibu-hingga-bersimbah-darah-di-makassar-penjelasan-polisi,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-24,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/01/buya-yahya-beberkan-tips-puaskan-suami-saat-istri-dalam-keadaan-haid,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-18,2024-09-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/11/22/cara-memanjakan-mr-p-suami-menurut-seksolog-zoya-amirin,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-18,2024-09-24
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/12/04/lima-wanita-bintang-film-dewasa-paling-favorit-nomor-4-kategori-adegan-sesama-jenis-terbaik,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-18,2024-09-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-18,2024-09-24
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/22/2-kategori-dan-49-istilah-yang-sering-digunakan-di-film-biru,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-18,2024-09-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/24/malangnya-dokter-dipukuli-keluarga-pasien-sampai-diancam-dibunuh-gegara-emosi-disuruh-copot-sandal,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-23,2024-09-24
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/09/23/kisah-sukses-khoirul-anas-pemuda-asal-malang-yang-berhasil-raih-rp1-miliar-pertama-di-usia-21-tahun?source=kgnotif_1,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-23,2024-09-24
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2024/09/19/sikap-sule-bikin-coki-pardede-heran-gegara-sebutan-pelawak-legend?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-19,2024-09-23
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2022/11/01/cara-nonton-yandex-ru-video-viral-full-no-sensor-tanpa-vpn-dengan-mudah-link-website-dan-aplikasi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-18,2024-09-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-18,2024-09-24
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2024/09/08/dprkpplh-kapuas-hulu-butuh-alat-berat-excavator-tangani-sampah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-18,2024-09-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2023/08/15/kumpulan-film-jepang-terbaru-2023-cocok-disaksikan-bagi-pasangan-yang-baru-menikah-khusus-dewasa,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-21,2024-09-24
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/09/22/geger-7-mayat-pria-diduga-remaja-mengambang-di-kali-bekasi-misteri-jaket-hitam-belum-terkuak,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-22,2024-09-22
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/21/viral-di-medsos-siswi-smp-di-jambi-dibully-mulut-disundut-rokok-dipukuli-4-teman-pengakuan-korban,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-20,2024-09-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-18,2024-09-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-18,2024-09-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2023/01/16/4-tips-masturbasi-yang-aman-jangan-pakai-sabun-bolong-simak-penjelasan-seksolog-dr-dina,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-18,2024-09-24
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/02/20/video-erika-viral-di-tiktok-prank-ojol-full-1-menit-31-detik-awalnya-masuk-rumah-lalu-kamar-mandi,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-18,2024-09-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2021/04/15/fakta-tentang-nikita-mirzani-jebolan-pesantren-hingga-kuliah-jurusanhubungan-internasional,Yes,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-18,2024-09-24
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2022/06/23/arti-mimpi-berhubungan-badan-dengan-artis-pertanda-baik-atau-burk-ini-penjelasan-pakar,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-18,2024-09-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2023/01/09/dr-boyke-bongkar-cara-puaskan-istri-saat-berhubungan-intim-lakukan-tips-ala-casanova-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-18,2024-09-24
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2019/09/18/inilah-sejumlah-manfaat-dan-khasiat-kopi-cleng-kopi-perkasa-tumbangkan-belasan-pria-sumedang,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-18,2024-09-24
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/08/12/9-arti-mimpi-melihat-perempuan-telanjang-menurut-primbon-jawa-pertanda-apakah-ini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-20,2024-09-23
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/10/05/ngebj-adalah-suatu-istilah-kotor-inilah-arti-nge-bj-atau-aapa-itu-nge-bj-dalam-bahasa-gaul,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-18,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/06/24/cara-mengetahui-perempuan-masih-perawan-atau-tidak-apa-bisa-dilihat-dari-fisik-ini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-18,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/08/20/mitos-atau-fakta-benarkah-wanita-berbulu-lebat-punya-gairah-seksual-tinggi-begini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-18,2024-09-24
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/kota-batam,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-23,2024-09-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/ini-perbedaan-antara-pijat-plus-plus-dengan-pijat-kesehatan-jangan-sampai-salah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-18,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/03/dokter-boyke-sebut-khasiat-daun-sirih-untuk-kesehatan-dan-cara-penggunaannya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-18,2024-09-24
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/09/16/26-tanda-wanita-mempermainkan-perasaanmu-nomor-8-10-23-25-dan-26-bikin-baper,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-18,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/23/pengakuan-pelaku-congkel-mata-faisal-di-bogor-parah-perkirakan-korban-tak-bisa-melihat-lagi?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-22,2024-09-23
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/news,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-22,2024-09-22
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2023/06/02/dilarang-di-sejumlah-negara-5-anime-populer-ini-penuh-adegan-17-tanpa-sensor,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-18,2024-09-24
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/19/film-jepang-terbaru-2022-cocok-ditonton-untuk-pasangan-baru-menikah-bikin-hubungan-semakin-lengket,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1300,2024-09-18,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/10/15/tips-agar-hamil-anak-perempuan-seksolog-dr-boyke-ungkap-3-cara-mudah-ini-untuk-dilakukan-pasutri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-18,2024-09-24
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/09/01/link-vidu-ai-studio-gratis-untuk-bikin-2-foto-pelukan-dan-cium-ikut-tren-tiktok-viral-anti-gagal,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-18,2024-09-24
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/08/27/bagaimana-cara-edit-foto-jadi-video-pelukan-gratis-pakai-ai-di-vidu-studio-viral-di-tiktok,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-18,2024-09-24
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-18,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/03/resmi-naik-ini-daftar-harga-rokok-di-alfamart-dan-indomaret-januari-2023,No,Tobacco,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-18,2024-09-24
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2024/09/24/seorang-wanita-lukai-ibu-kandungnya-pakai-parang-hingga-nyaris-tewas-cuma-karena-tak-terima-disuruh,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-24,2024-09-24
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/26/video-syakirah-viral-full-5-menit-di-twitter-tiktok-yandex-hingga-link-videonya-masih-saja-dicari,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-18,2024-09-24
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/metropolitan/2024/09/23/orang-dekat-kapolri-sebut-kasus-7-mayat-mengambang-di-kali-bekasi-simpel-tapi-dahsyat-kenapa,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-22,2024-09-22
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2017/02/19/4-film-ini-disebut-punya-adegan-intim-paling-parah-dibanding-50-shades-of-grey,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1200,2024-09-18,2024-09-24
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2018/02/10/5-film-ini-aktornya-lakukan-adegan-ranjang-beneran-namun-ada-yang-terbongkar-rahasianya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-20,2024-09-24
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/11/10/lirik-dan-arti-sholawat-law-kana-bainanal-habib,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-18,2024-09-24
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-18,2024-09-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/11/01/berhubungan-intim-lebih-dari-2-kali-sehari-berapa-kali-idealnya-begini-jawaban-seksolog-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-18,2024-09-24
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/07/28/62-film-semi-jepang-terbaru-2022-beresolusi-hd-paling-laris-ditonton-romansa-hingga-perselingkuhan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-18,2024-09-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/09/23/sadisnya-emi-duduki-wajah-aqila-sampai-giginya-rontok-pukul-korban-sampai-tewas-jasad-mau-dibakar,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-23,2024-09-24
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/07/24/kenali-6-ciri-wanita-sudah-tak-perawan-dari-mata-hidung-sampai-telapak-tangan,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-18,2024-09-24
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2024/09/07/asiknya-nongkrong-di-kiputih-37-banyak-spot-foto-dan-ragam-menu-kuliner,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1100,2024-09-18,2024-09-23
