Site or app,Entity,Platform,App package name or store ID,Issue location,Must fix,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
kaltara.tribunnews.com,Page,N/A,N/A,kaltara.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3200,2024-10-01,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3100,2024-09-26,2024-10-02
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/surabaya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,3100,2024-09-26,2024-10-02
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2024/10/03/viral-bali-duel-2-pria-di-buleleng-perut-terburai-luka-parah-dugaan-prostitusi-spa-di-seminyak,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-10-02,2024-10-02
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/09/26/tujuan-teman-korban-rekam-video-asusila-guru-siswi-sma-di-gorontalo-ingin-adukan-ke-istri-pelaku?source=kgnotif_1,No,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-09-26,2024-10-02
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/09/25/polisi-ungkap-penyebab-seorang-putri-tega-bacok-ibu-kandungnya-videonya-viral,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,3000,2024-09-26,2024-10-01
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2021/08/25/belajar-gitar-7-lagu-romantis-armada-dan-dewa-19-pakai-kunci-paling-mudah-cocok-bagi-pemula,Yes,Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,2900,2024-09-26,2024-10-02
ambon.tribunnews.com,Page,N/A,N/A,ambon.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020;ca-video-pub-7784034061253020,2900,2024-10-01,2024-10-02
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/11/video-viral-erika-putri-dan-ojol-8-menit-blunder-masih-dicari-si-selebgram-respons-santai,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2900,2024-09-26,2024-10-02
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-10-01,2024-10-01
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/09/28/mau-laporkan-kasus-anaknya-dirudapaksa-ibu-malah-disuruh-urus-kk-dulu-bayar-rp1-juta-polisi-bantah?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2800,2024-09-28,2024-10-02
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/10/01/sosok-nurlela-tki-yang-disekap-dan-disiksa-4-tahun-kerja-di-arab-saudi-para-pelaku-sudah-ditangkap,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2700,2024-10-01,2024-10-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/10/02/rekan-sesama-dosen-ungkap-kondisi-marissa-haque-sebelum-meninggal-masih-bugar-dan-masih-mengajar?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2700,2024-10-01,2024-10-02
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2024/10/02/enam-pasutri-ditangkap-tanpa-busana-sengaja-sewa-villa-untuk-pesta-berganti-suami?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-10-02,2024-10-02
wow.tribunnews.com,Page,N/A,N/A,wow.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-10-01,2024-10-02
flores.tribunnews.com,Page,N/A,N/A,flores.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-09-27,2024-10-02
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/kupang-news,Yes,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,2600,2024-09-26,2024-10-02
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/10/02/terungkap-harta-kekayaan-asn-bekasi-yang-viral-larang-tetangganya-ibadah-ini-tanggapan-dari-kpk?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-10-02,2024-10-02
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=2,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2600,2024-09-26,2024-10-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/09/23/sadisnya-emi-pelaku-pembunuhan-aqila-duduki-wajah-korban-sampai-giginya-rontok-jasad-mau-dibakar,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-09-26,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/11/04/amalan-doa-kuat-dan-tahan-lama-khusus-suami-ketika-berhubungan-dengan-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-09-26,2024-10-02
cirebon.tribunnews.com,Page,N/A,N/A,cirebon.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2500,2024-10-01,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/01/27/begini-cara-mengamankan-akun-facebook-dari-konten-porno,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-09-26,2024-10-02
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2023/09/23/lirik-dan-terjemahan-lagu-youre-on-your-own-kid-taylor-swift,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-09-26,2024-10-02
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2023/04/19/video-syakirah-viral-di-tiktok-dan-twitter-kini-16-link-full-videonya-diburu-warganet-sosok-pemeran,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2400,2024-09-26,2024-10-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/12/01/buya-yahya-beberkan-tips-puaskan-suami-saat-istri-dalam-keadaan-haid,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-09-26,2024-10-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/parapuan/2022/10/08/ada-3-posisi-klasik-saat-berhubungan-intim-salah-satunya-missionary,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-09-26,2024-10-02
mataraman.tribunnews.com,Page,N/A,N/A,mataraman.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-09-26,2024-09-30
kalteng.tribunnews.com,Page,N/A,N/A,kalteng.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-10-01,2024-10-02
jakarta.tribunnews.com,Page,N/A,N/A,jakarta.tribunnews.com/2024/10/02/3-fakta-santri-di-aceh-disiram-air-cabai-oleh-istri-pimpinan-ponpes-menjerit-jerit-dalam-bak-mandi?page=2,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2300,2024-10-02,2024-10-02
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-10-02,2024-10-02
papuabarat.tribunnews.com,Page,N/A,N/A,papuabarat.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-30,2024-10-01
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2024/09/30/viral-buaya-muncul-di-kanal-perumahan-elit-makassar?source=kgnotif_1,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2200,2024-09-30,2024-10-02
sulbar.tribunnews.com,Page,N/A,N/A,sulbar.tribunnews.com/2024/09/24/nonton-video-viral-yandex-com-gratis-tanpa-sensor-selasa-24-september-2024,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-26,2024-10-02
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/08/15/biodata-erika-putri-sosoknya-viral-gegara-video-blunder-8-menit-prank-ojol,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,2100,2024-09-26,2024-10-02
health.tribunnews.com,Page,N/A,N/A,health.tribunnews.com/2023/12/23/ini-arti-kode-p1-p2-p3-p4-p-l-l-2-tl-th-aps-dan-s-dalam-hasil-kelulusan-pppk-guru-2023,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-26,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/10/04/intip-kampung-cinta-di-subang-gadisnya-cantik-dan-nikahnya-murah-ditinggalin-jika-bosan,Yes,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-26,2024-10-02
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/404,Yes,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-26,2024-10-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/07/30/gerah-dengan-istilah-tobrut-di-medsos-dr-boyke-ingatkan-warganet-stop-lecehkan-perempuan,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-09-26,2024-09-30
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/10/02/rekan-sesama-dosen-ungkap-kondisi-marissa-haque-sebelum-meninggal-masih-bugar-dan-masih-mengajar?page=3,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,2000,2024-10-01,2024-10-02
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/09/01/link-vidu-ai-studio-gratis-untuk-bikin-2-foto-pelukan-dan-cium-ikut-tren-tiktok-viral-anti-gagal,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-26,2024-10-02
ternate.tribunnews.com,Page,N/A,N/A,ternate.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-10-01,2024-10-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2023/01/23/seksolog-dr-boyke-beri-tips-cara-memuaskan-pasangan-saat-berhubungan-intim-singgung-bermacam-gaya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-26,2024-10-02
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2024/09/26/inilah-sosok-wanita-cantik-perekam-adegan-syur-guru-dan-siswi-biar-kapok-istri-tahu?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-26,2024-10-02
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2020/11/10/lirik-dan-arti-sholawat-law-kana-bainanal-habib,No,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-26,2024-10-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2024/06/24/cara-mengetahui-perempuan-masih-perawan-atau-tidak-apa-bisa-dilihat-dari-fisik-ini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1900,2024-09-26,2024-10-02
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2024/09/26/tujuan-teman-korban-rekam-video-asusila-guru-siswi-sma-di-manado-ingin-adukan-ke-istri-pelaku,No,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-26,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/14/bertobat-pemeran-tarzan-x-tinggalkan-film-biru-setelah-banyak-merenung?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-26,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2024/08/03/inilah-sosok-aris-papua-anak-buah-iptu-rudiana-yang-diduga-aniaya-terpidana-kasus-vina-kejam,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-26,2024-10-01
tangerang.tribunnews.com,Page,N/A,N/A,tangerang.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-10-02,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/03/06/begini-cara-meracik-merica-kopi-telur-dan-madu-sebagai-obat-kuat-pria-minum-pas-hangat,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-26,2024-10-02
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/11/26/rugi-kalau-tak-tahu-inilah-arti-bo-st-lt-di-ucapan-terima-kasih-psk-kepada-anji-drive,Yes,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,1800,2024-09-26,2024-10-02
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2024/10/02/akhir-pelarian-wanita-cantik-yang-membegal-driver-taksi-online-maria-livia-ingin-ke-australia,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1800,2024-10-02,2024-10-02
jatim-timur.tribunnews.com,Page,N/A,N/A,jatim-timur.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-10-01,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/10/12/5-posisi-bercinta-agar-perempuan-raih-kepuasan-wot-hingga-sideways-straddle?page=all,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-26,2024-10-02
toraja.tribunnews.com,Page,N/A,N/A,toraja.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-10-01,2024-10-02
lombok.tribunnews.com,Page,N/A,N/A,lombok.tribunnews.com/,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-10-02,2024-10-02
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2022/10/10/link-tiktok-dewasa-aplikasi-tiktok-18-plus-dengan-video-vulgar-bukan-untuk-anak-anak,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1700,2024-09-26,2024-10-02
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/06/ciri-ciri-wanita-tidak-perawan-lihat-6-bentuk-fisiknya?page=3,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-26,2024-10-02
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/topic/batam-terkini,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-26,2024-09-30
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/06/10/lafazkan-doa-ini-agar-tahan-lama-di-ranjang-dibaca-sebelum-berhubungan-suami-istri,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1600,2024-09-26,2024-10-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/08/20/mitos-atau-fakta-benarkah-wanita-berbulu-lebat-punya-gairah-seksual-tinggi-begini-kata-dr-boyke,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-26,2024-10-02
trends.tribunnews.com,Page,N/A,N/A,trends.tribunnews.com/2023/12/07/apa-arti-pijat-plus-plus-istilah-viral-tiktok-sering-muncul-dalam-bahasa-gaul-ini-maknanya,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-26,2024-10-02
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2024/09/25/terjawab-sudah-film-sumala-kapan-tayang-cek-jadwal-hingga-sinopsisnya,No,Shocking content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-26,2024-10-02
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2024/03/18/10-arti-mimpi-berhubungan-badan-dalam-islam-dengan-mantan-hingga-ibu-kandung,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1500,2024-09-26,2024-10-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/ini-perbedaan-antara-pijat-plus-plus-dengan-pijat-kesehatan-jangan-sampai-salah,No,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,1400,2024-09-26,2024-10-02
